Price,Close,High,Low,Open,Volume
Ticker,ECL,ECL,ECL,ECL,ECL
Date,,,,,
1973-06-20,1.29392671585083,1.3115311609644469,1.2939267158508303,1.2939267158508303,3200
1973-06-21,1.3071314096450806,1.3247358694568292,1.3071314096450806,1.3071314096450806,126400
1973-06-22,1.3247357606887817,1.3423402190551081,1.3247357606887817,1.3247357606887817,118400
1973-06-25,1.315933108329773,1.3335375610348852,1.315933108329773,1.324735334682329,68800
1973-06-26,1.3423396348953247,1.3599440856005407,1.3423396348953247,1.3423396348953247,132800
1973-06-27,1.346740961074829,1.364345418082343,1.3467409610748289,1.3467409610748289,121600
1973-06-28,1.346740961074829,1.364345418082343,1.3467409610748289,1.3467409610748289,75200
1973-06-29,1.3379387855529785,1.3555432432576229,1.3379387855529785,1.3467410144053007,129600
1973-07-02,1.329136848449707,1.3467413100185774,1.329136848449707,1.3379390792341423,41600
1973-07-03,1.2895270586013794,1.3071315198980158,1.2895270586013794,1.3071315198980158,129600
1973-07-05,1.2851251363754272,1.3027295902983784,1.2851251363754272,1.289526518478814,88000
1973-07-06,1.2851251363754272,1.3027295902983784,1.2851251363754272,1.2851251363754272,30400
1973-07-09,1.29392671585083,1.3115311609644469,1.2939267158508303,1.2939267158508303,36800
1973-07-10,1.3115321397781372,1.3291365980301928,1.3115321397781372,1.3115321397781372,113600
1973-07-11,1.3599447011947632,1.3775491598688347,1.359944701194763,1.359944701194763,200000
1973-07-12,1.3907517194747925,1.408356171620043,1.3907517194747925,1.3907517194747925,275200
1973-07-13,1.3907517194747925,1.408356171620043,1.3907517194747925,1.3907517194747925,57600
1973-07-16,1.3819500207901,1.3995544796536683,1.3819500207901,1.390752250221884,83200
1973-07-17,1.3819500207901,1.3995544796536683,1.3819500207901,1.3819500207901,49600
1973-07-18,1.3819500207901,1.3995544796536683,1.3819500207901,1.3819500207901,52800
1973-07-19,1.3775495290756226,1.395153992467991,1.3775495290756226,1.3819503763009213,57600
1973-07-20,1.3819500207901,1.3995544796536683,1.3819500207901,1.3819500207901,51200
1973-07-23,1.3907517194747925,1.408356171620043,1.3907517194747925,1.3907517194747925,259200
1973-07-24,1.4127583503723145,1.4303628124501904,1.4127583503723145,1.4127583503723145,217600
1973-07-25,1.443565845489502,1.4611703070198616,1.443565845489502,1.443565845489502,188800
1973-07-26,1.417158842086792,1.4347632997524666,1.4171588420867922,1.4347632997524666,128000
1973-07-27,1.408355474472046,1.4259599179029465,1.408355474472046,1.417157696187496,120000
1973-07-30,1.3951534032821655,1.4127578592400138,1.3951534032821653,1.4083564766278718,91200
1973-07-31,1.4039559364318848,1.4215603962163255,1.4039559364318848,1.4039559364318848,91200
1973-08-01,1.3995543718338013,1.4171588293411446,1.399554371833801,1.4039557548333406,89600
1973-08-02,1.408355474472046,1.4259599179029465,1.408355474472046,1.408355474472046,142400
1973-08-03,1.4391635656356812,1.4567680096358424,1.4391635656356812,1.4391635656356812,100800
1973-08-06,1.4611701965332031,1.4787746567323983,1.4611701965332031,1.4611701965332031,105600
1973-08-07,1.5051809549331665,1.5227854105464198,1.5051809549331663,1.5051809549331663,308800
1973-08-08,1.4699729681015015,1.4875774347853516,1.4699729681015015,1.4875774347853516,192000
1973-08-09,1.5139826536178589,1.5315871030785317,1.5139826536178589,1.5139826536178589,222400
1973-08-10,1.5095831155776978,1.5271875802652184,1.5095831155776978,1.5139839631267646,126400
1973-08-13,1.4655715227127075,1.4831759822212958,1.4655715227127075,1.4831759822212958,240000
1973-08-14,1.4391635656356812,1.4567680096358424,1.4391635656356812,1.4567680096358424,208000
1973-08-15,1.4391635656356812,1.4567680096358424,1.4391635656356812,1.4391635656356812,145600
1973-08-16,1.4391635656356812,1.4567680096358424,1.4391635656356812,1.4391635656356812,180800
1973-08-17,1.4787746667861938,1.496379127105077,1.4787746667861938,1.4787746667861938,174400
1973-08-20,1.4611701965332031,1.4787746567323983,1.4611701965332031,1.4787746567323983,91200
1973-08-21,1.4611701965332031,1.4787746567323983,1.4611701965332031,1.4611701965332031,182400
1973-08-22,1.4523676633834839,1.4699721199093443,1.4523676633834839,1.4611698916464142,97600
1973-08-23,1.4875770807266235,1.5051815432204296,1.4875770807266235,1.4875770807266235,129600
1973-08-24,1.4787746667861938,1.496379127105077,1.4787746667861938,1.4875768969456353,102400
1973-08-27,1.491977334022522,1.509581783171784,1.4919773340225222,1.4919773340225222,68800
1973-08-28,1.4787746667861938,1.496379127105077,1.4787746667861938,1.4919782806481028,92800
1973-08-29,1.4831764698028564,1.5007809350987618,1.4831764698028562,1.4831764698028562,99200
1973-08-30,1.4875770807266235,1.5051815432204296,1.4875770807266235,1.4875770807266235,84800
1973-08-31,1.5491915941238403,1.5667960440570659,1.5491915941238406,1.5491915941238406,166400
1973-09-04,1.5359889268875122,1.5535933814234992,1.5359889268875122,1.5491919991668441,99200
1973-09-05,1.5183839797973633,1.5359884286225782,1.5183839797973633,1.5359884286225782,124800
1973-09-06,1.5051809549331665,1.5227854105464198,1.5051809549331663,1.5183845652657812,64000
1973-09-07,1.5139826536178589,1.5315871030785317,1.5139826536178589,1.5139826536178589,126400
1973-09-10,1.5139826536178589,1.5315871030785317,1.5139826536178589,1.5139826536178589,137600
1973-09-11,1.5139826536178589,1.5315871030785317,1.5139826536178589,1.5139826536178589,100800
1973-09-12,1.540390968322754,1.5579954365321569,1.540390968322754,1.540390968322754,166400
1973-09-13,1.5579941272735596,1.57559858068908,1.5579941272735596,1.5579941272735596,244800
1973-09-14,1.5667966604232788,1.5844011172819674,1.566796660423279,1.566796660423279,102400
1973-09-17,1.584401249885559,1.602005708217621,1.584401249885559,1.584401249885559,137600
1973-09-18,1.628411889076233,1.646016341931111,1.6284118890762327,1.6284118890762327,232000
1973-09-19,1.6988301277160645,1.7164345849980962,1.6988301277160645,1.6988301277160645,228800
1973-09-20,1.7032315731048584,1.7208360310323223,1.7032315731048584,1.7032315731048584,481600
1973-09-21,1.716435194015503,1.7340396575438668,1.7164351940155027,1.7164351940155027,342400
1973-09-24,1.725236415863037,1.7428408690861292,1.7252364158630369,1.7252364158630369,252800
1973-09-25,1.7384415864944458,1.7560460555361832,1.7384415864944458,1.7384415864944458,270400
1973-09-26,1.747243046760559,1.764847508001242,1.747243046760559,1.747243046760559,200000
1973-09-27,1.7340399026870728,1.7516443687042005,1.7340399026870728,1.747243520822752,188800
1973-09-28,1.7560454607009888,1.773649923779467,1.7560454607009888,1.7560454607009888,716800
1973-10-01,1.7516436576843262,1.7692481165555254,1.7516436576843262,1.7560450410248505,227200
1973-10-02,1.791253685951233,1.808858142141194,1.791253685951233,1.791253685951233,590400
1973-10-03,1.791253685951233,1.808858142141194,1.791253685951233,1.791253685951233,377600
1973-10-04,1.7516436576843262,1.7692481165555254,1.7516436576843262,1.7692481165555254,216000
1973-10-05,1.747243046760559,1.764847508001242,1.747243046760559,1.7516438934479692,208000
1973-10-08,1.7428407669067383,1.7604452190977153,1.7428407669067383,1.747242148577105,80000
1973-10-09,1.6724226474761963,1.690027096396998,1.672422647476196,1.690027096396998,192000
1973-10-10,1.6724226474761963,1.690027096396998,1.672422647476196,1.672422647476196,182400
1973-10-11,1.6856268644332886,1.7032313197420157,1.6856268644332888,1.6856268644332888,276800
1973-10-12,1.6944284439086914,1.7120328924830928,1.6944284439086914,1.6944284439086914,212800
1973-10-15,1.7208352088928223,1.7384396584096533,1.720835208892822,1.720835208892822,504000
1973-10-16,1.7296385765075684,1.7472430376565233,1.7296385765075686,1.7296385765075686,331200
1973-10-17,1.716435194015503,1.7340396575438668,1.7164351940155027,1.7296388102845714,80000
1973-10-18,1.6988301277160645,1.7164345849980962,1.6988301277160645,1.7164345849980962,251200
1973-10-19,1.6988301277160645,1.7164345849980962,1.6988301277160645,1.6988301277160645,59200
1973-10-22,1.6548197269439697,1.6724241921242249,1.6548197269439697,1.6724241921242249,118400
1973-10-23,1.6108074188232422,1.6284118714879772,1.6108074188232422,1.6284118714879772,217600
1973-10-24,1.5667966604232788,1.5844011172819674,1.566796660423279,1.5844011172819674,934400
1973-10-25,1.597605586051941,1.6152100523596995,1.597605586051941,1.597605586051941,396800
1973-10-26,1.6020056009292603,1.6196100580823292,1.6020056009292603,1.6020056009292603,219200
1973-10-29,1.5579941272735596,1.57559858068908,1.5579941272735596,1.57559858068908,356800
1973-10-30,1.579999327659607,1.5976037739998528,1.579999327659607,1.579999327659607,580800
1973-10-31,1.588802456855774,1.6064069132350878,1.588802456855774,1.588802456855774,489600
1973-11-01,1.5932035446166992,1.6108080036732375,1.5932035446166992,1.5932035446166992,102400
1973-11-02,1.6020056009292603,1.6196100580823292,1.6020056009292603,1.6020056009292603,276800
1973-11-05,1.5932035446166992,1.6108080036732375,1.5932035446166992,1.6020057741449683,73600
1973-11-06,1.584401249885559,1.602005708217621,1.584401249885559,1.5932034790515899,70400
1973-11-07,1.5579941272735596,1.57559858068908,1.5579941272735596,1.57559858068908,132800
1973-11-08,1.5491915941238403,1.5667960440570659,1.5491915941238406,1.5579938190904532,102400
1973-11-09,1.5227861404418945,1.5403906044932458,1.5227861404418945,1.5403906044932458,219200
1973-11-12,1.4699729681015015,1.4875774347853516,1.4699729681015015,1.4875774347853516,200000
1973-11-13,1.4303631782531738,1.4479676448332393,1.4303631782531736,1.4479676448332393,337600
1973-11-14,1.3995543718338013,1.4171588293411446,1.399554371833801,1.4171588293411446,265600
1973-11-15,1.408355474472046,1.4259599179029465,1.408355474472046,1.408355474472046,216000
1973-11-16,1.3951534032821655,1.4127578592400138,1.3951534032821653,1.4083564766278718,281600
1973-11-19,1.3819500207901,1.3995544796536683,1.3819500207901,1.3951536335605006,259200
1973-11-20,1.3995543718338013,1.4171588293411446,1.399554371833801,1.399554371833801,262400
1973-11-21,1.43476402759552,1.452368494191784,1.4347640275955198,1.4347640275955198,227200
1973-11-23,1.443565845489502,1.4611703070198616,1.443565845489502,1.443565845489502,17600
1973-11-26,1.425960898399353,1.4435653539351476,1.425960898399353,1.4435653539351476,139200
1973-11-27,1.4127583503723145,1.4303628124501904,1.4127583503723145,1.425961428307948,601600
1973-11-28,1.4127583503723145,1.4303628124501904,1.4127583503723145,1.4127583503723145,272000
1973-11-29,1.3951534032821655,1.4127578592400138,1.3951534032821653,1.4127578592400138,46400
1973-11-30,1.3819500207901,1.3995544796536683,1.3819500207901,1.3951536335605006,254400
1973-12-03,1.3687459230422974,1.3863503687583072,1.3687459230422974,1.381948988706781,153600
1973-12-04,1.3379387855529785,1.3555432432576229,1.3379387855529785,1.3555432432576229,382400
1973-12-05,1.329136848449707,1.3467413100185774,1.329136848449707,1.3379390792341423,414400
1973-12-06,1.3687459230422974,1.3863503687583072,1.3687459230422974,1.3687459230422974,220800
1973-12-07,1.4127583503723145,1.4303628124501904,1.4127583503723145,1.4127583503723145,364800
1973-12-10,1.4699729681015015,1.4875774347853516,1.4699729681015015,1.4699729681015015,259200
1973-12-11,1.4523676633834839,1.4699721199093443,1.4523676633834839,1.4699721199093443,324800
1973-12-12,1.4523676633834839,1.4699721199093443,1.4523676633834839,1.4523676633834839,624000
1973-12-13,1.443565845489502,1.4611703070198616,1.443565845489502,1.4523680762546818,476800
1973-12-14,1.4391635656356812,1.4567680096358424,1.4391635656356812,1.443564408013224,1163200
1973-12-17,1.3687459230422974,1.3863503687583072,1.3687459230422974,1.3863503687583072,286400
1973-12-18,1.355542540550232,1.3731469891288064,1.355542540550232,1.3687461456067302,406400
1973-12-19,1.346740961074829,1.364345418082343,1.3467409610748289,1.355543189578586,572800
1973-12-20,1.346740961074829,1.364345418082343,1.3467409610748289,1.3467409610748289,203200
1973-12-21,1.346740961074829,1.364345418082343,1.3467409610748289,1.3467409610748289,72000
1973-12-24,1.3423396348953247,1.3599440856005407,1.3423396348953247,1.346740478949029,144000
1973-12-26,1.3423396348953247,1.3599440856005407,1.3423396348953247,1.3423396348953247,156800
1973-12-27,1.3379387855529785,1.3555432432576229,1.3379387855529785,1.3423401686018464,27200
1973-12-28,1.3379387855529785,1.3555432432576229,1.3379387855529785,1.3379387855529785,300800
1973-12-31,1.3951534032821655,1.4127578592400138,1.3951534032821653,1.3951534032821653,380800
1974-01-02,1.3775495290756226,1.395153992467991,1.3775495290756226,1.395153992467991,198400
1974-01-03,1.3907517194747925,1.408356171620043,1.3907517194747925,1.3907517194747925,187200
1974-01-04,1.3819500207901,1.3995544796536683,1.3819500207901,1.390752250221884,264000
1974-01-07,1.3423396348953247,1.3599440856005407,1.3423396348953247,1.3599440856005407,251200
1974-01-08,1.2763231992721558,1.293927657193151,1.2763231992721558,1.293927657193151,296000
1974-01-09,1.2411136627197266,1.2587181118363184,1.2411136627197266,1.2587181118363184,420800
1974-01-10,1.2059050798416138,1.2235095335619293,1.2059050798416138,1.2235095335619293,547200
1974-01-11,1.249916672706604,1.2675211328855702,1.249916672706604,1.249916672706604,219200
1974-01-14,1.2455154657363892,1.2631199208192685,1.2455154657363892,1.2499163108844422,177600
1974-01-15,1.258718729019165,1.276323186767685,1.258718729019165,1.258718729019165,110400
1974-01-16,1.3071314096450806,1.3247358694568292,1.3071314096450806,1.3071314096450806,200000
1974-01-17,1.3599447011947632,1.3775491598688347,1.359944701194763,1.359944701194763,283200
1974-01-18,1.329136848449707,1.3467413100185774,1.329136848449707,1.3467413100185774,299200
1974-01-21,1.3203338384628296,1.337938289642334,1.3203338384628296,1.3291360640525818,268800
1974-01-22,1.3203338384628296,1.337938289642334,1.3203338384628296,1.3203338384628296,248000
1974-01-23,1.3203338384628296,1.337938289642334,1.3203338384628296,1.3203338384628296,225600
1974-01-24,1.329136848449707,1.3467413100185774,1.329136848449707,1.329136848449707,70400
1974-01-25,1.3203338384628296,1.337938289642334,1.3203338384628296,1.3291360640525818,49600
1974-01-28,1.258718729019165,1.276323186767685,1.258718729019165,1.276323186767685,158400
1974-01-29,1.2411136627197266,1.2587181118363184,1.2411136627197266,1.2587181118363184,219200
1974-01-30,1.2807241678237915,1.298328620046488,1.2807241678237917,1.2807241678237917,153600
1974-01-31,1.3027290105819702,1.320333456670916,1.3027290105819702,1.3027290105819702,251200
1974-02-01,1.315933108329773,1.3335375610348852,1.315933108329773,1.315933108329773,182400
1974-02-04,1.29392671585083,1.3115311609644469,1.2939267158508303,1.3115311609644469,137600
1974-02-05,1.2851251363754272,1.3027295902983784,1.2851251363754272,1.2939273633369028,158400
1974-02-06,1.2411136627197266,1.2587181118363184,1.2411136627197266,1.2587181118363184,329600
1974-02-07,1.2411136627197266,1.2587181118363184,1.2411136627197266,1.2411136627197266,35200
1974-02-08,1.1750977039337158,1.1927021598934318,1.1750977039337158,1.1927021598934318,315200
1974-02-11,1.1090807914733887,1.1266852484809027,1.1090807914733887,1.1266852484809027,388800
1974-02-12,1.0826740264892578,1.1002784822045304,1.0826740264892578,1.1002784822045304,198400
1974-02-13,1.1046801805496216,1.12228464129746,1.1046801805496216,1.1046801805496216,198400
1974-02-14,1.135487675666809,1.1530921357546666,1.135487675666809,1.135487675666809,171200
1974-02-15,1.1883004903793335,1.205904942088657,1.1883004903793335,1.1883004903793335,166400
1974-02-19,1.1883004903793335,1.205904942088657,1.1883004903793335,1.1883004903793335,126400
1974-02-20,1.1838997602462769,1.2015042136533198,1.1838997602462769,1.1883006049753966,94400
1974-02-21,1.2147067785263062,1.2323112245919048,1.2147067785263062,1.2147067785263062,252800
1974-02-22,1.2147067785263062,1.2323112245919048,1.2147067785263062,1.2147067785263062,177600
1974-02-25,1.2059050798416138,1.2235095335619293,1.2059050798416138,1.2147073067017715,88000
1974-02-26,1.2191085815429688,1.2367130337151038,1.219108581542969,1.219108581542969,164800
1974-02-27,1.2191085815429688,1.2367130337151038,1.219108581542969,1.219108581542969,11200
1974-02-28,1.2147067785263062,1.2323112245919048,1.2147067785263062,1.219108158665235,104000
1974-03-01,1.2147067785263062,1.2323112245919048,1.2147067785263062,1.2147067785263062,78400
1974-03-04,1.2147067785263062,1.2323112245919048,1.2147067785263062,1.2147067785263062,108800
1974-03-05,1.258718729019165,1.276323186767685,1.258718729019165,1.258718729019165,369600
1974-03-06,1.2719217538833618,1.2895262035063484,1.2719217538833618,1.2719217538833618,137600
1974-03-07,1.2631198167800903,1.2807242704129467,1.2631198167800903,1.2719220435965186,160000
1974-03-08,1.2675212621688843,1.2851257241434522,1.2675212621688843,1.2675212621688843,184000
1974-03-11,1.3203338384628296,1.337938289642334,1.3203338384628296,1.3203338384628296,201600
1974-03-12,1.3643453121185303,1.3819497677587693,1.3643453121185303,1.3643453121185303,187200
1974-03-13,1.355542540550232,1.3731469891288064,1.355542540550232,1.364344764839519,108800
1974-03-14,1.3643453121185303,1.3819497677587693,1.3643453121185303,1.3643453121185303,67200
1974-03-15,1.3511426448822021,1.368747105810664,1.3511426448822021,1.3643457219557926,60800
1974-03-18,1.3335374593734741,1.351141910736522,1.3335374593734741,1.351141910736522,139200
1974-03-19,1.3247357606887817,1.3423402190551081,1.3247357606887817,1.333537989871945,96000
1974-03-20,1.3379387855529785,1.3555432432576229,1.3379387855529785,1.3379387855529785,227200
1974-03-21,1.3643453121185303,1.3819497677587693,1.3643453121185303,1.3643453121185303,275200
1974-03-22,1.355542540550232,1.3731469891288064,1.355542540550232,1.364344764839519,156800
1974-03-25,1.355542540550232,1.3731469891288064,1.355542540550232,1.355542540550232,51200
1974-03-26,1.355542540550232,1.3731469891288064,1.355542540550232,1.355542540550232,44800
1974-03-27,1.346740961074829,1.364345418082343,1.3467409610748289,1.355543189578586,241600
1974-03-28,1.346740961074829,1.364345418082343,1.3467409610748289,1.3467409610748289,92800
1974-03-29,1.355542540550232,1.3731469891288064,1.355542540550232,1.355542540550232,152000
1974-04-01,1.3379387855529785,1.3555432432576229,1.3379387855529785,1.3555432432576229,185600
1974-04-02,1.329136848449707,1.3467413100185774,1.329136848449707,1.3379390792341423,240000
1974-04-03,1.3115321397781372,1.3291365980301928,1.3115321397781372,1.3291365980301928,204800
1974-04-04,1.3115321397781372,1.3291365980301928,1.3115321397781372,1.3115321397781372,140800
1974-04-05,1.3071314096450806,1.3247358694568292,1.3071314096450806,1.311532255975279,131200
1974-04-08,1.2719217538833618,1.2895262035063484,1.2719217538833618,1.2895262035063484,579200
1974-04-09,1.249916672706604,1.2675211328855702,1.249916672706604,1.2675211328855702,89600
1974-04-10,1.2235100269317627,1.2411144877509248,1.2235100269317627,1.2411144877509248,435200
1974-04-11,1.2191085815429688,1.2367130337151038,1.219108581542969,1.2235094259633803,70400
1974-04-15,1.2191085815429688,1.2367130337151038,1.219108581542969,1.219108581542969,52800
1974-04-16,1.2323120832443237,1.2499165415763855,1.2323120832443237,1.2323120832443237,304000
1974-04-17,1.258718729019165,1.276323186767685,1.258718729019165,1.258718729019165,235200
1974-04-18,1.254318118095398,1.2719225791406281,1.254318118095398,1.2587189647339478,176000
1974-04-19,1.2367137670516968,1.2543182296627846,1.2367137670516968,1.2543182296627846,209600
1974-04-22,1.2323120832443237,1.2499165415763855,1.2323120832443237,1.2367134664500554,147200
1974-04-23,1.2191085815429688,1.2367130337151038,1.219108581542969,1.232311652049448,384000
1974-04-24,1.1794981956481934,1.1971026463295098,1.1794981956481934,1.1971026463295098,272000
1974-04-25,1.1794981956481934,1.1971026463295098,1.1794981956481934,1.1794981956481934,115200
1974-04-26,1.201503872871399,1.2191083212853013,1.201503872871399,1.201503872871399,81600
1974-04-29,1.2103073596954346,1.2279118264746722,1.2103073596954346,1.2103073596954346,155200
1974-04-30,1.2059050798416138,1.2235095335619293,1.2059050798416138,1.2103064618943384,244800
1974-05-01,1.2455154657363892,1.2631199208192685,1.2455154657363892,1.2455154657363892,185600
1974-05-02,1.29392671585083,1.3115311609644469,1.2939267158508303,1.2939267158508303,334400
1974-05-03,1.29392671585083,1.3115311609644469,1.2939267158508303,1.2939267158508303,126400
1974-05-06,1.2851251363754272,1.3027295902983784,1.2851251363754272,1.2939273633369028,60800
1974-05-07,1.2675212621688843,1.2851257241434522,1.2675212621688843,1.2851257241434522,75200
1974-05-08,1.2323120832443237,1.2499165415763855,1.2323120832443237,1.2499165415763855,184000
1974-05-09,1.249916672706604,1.2675211328855702,1.249916672706604,1.249916672706604,148800
1974-05-10,1.2411136627197266,1.2587181118363184,1.2411136627197266,1.2499158872780225,94400
