Price,Close,High,Low,Open,Volume
Ticker,PAYC,PAYC,PAYC,PAYC,PAYC
Date,,,,,
2014-05-19,13.007195472717285,13.606470194354953,12.869657749250653,13.606470194354953,202500
2014-05-20,13.753830909729004,14.048556045175701,13.134908406362554,13.262622662952968,141100
2014-05-21,13.753830909729004,13.999435033117022,13.62611665313859,13.999435033117022,47400
2014-05-22,15.109566688537598,15.335522045877935,13.601557430488812,13.665414094157253,85300
2014-05-23,14.274514198303223,15.080096518655864,14.058383201757534,15.080096518655864,352700
2014-05-27,13.783304214477539,14.5495898136334,13.518052227773934,14.3138091247902,68100
2014-05-28,13.01701831817627,13.83242391900394,12.889304063757972,13.83242391900394,244000
2014-05-29,13.242975234985352,13.576997026789188,13.193855154818706,13.21350299950427,64600
2014-05-30,13.115262031555176,13.287184187644181,13.007195605550105,13.17420650309841,76100
2014-06-02,13.301921844482422,13.586822644950661,12.943339980202762,13.252800822972954,47600
2014-06-03,13.783304214477539,13.861897465123455,13.193854834633166,13.49840344665973,84800
2014-06-04,14.048559188842773,14.189044434076134,13.351043284860411,13.753833987444978,73700
2014-06-05,13.920843124389648,14.176271662080671,12.781240032421046,12.781240032421046,67600
2014-06-06,14.195918083190918,14.24503909503764,13.64576537384268,14.07802821690201,42500
2014-06-09,14.38257884979248,14.416963279664776,13.940490645990259,14.195919177763665,104500
2014-06-10,14.176271438598633,14.41205119110164,14.097678187764298,14.39240240994033,59700
2014-06-11,14.205743789672852,14.284337041150271,13.999436270318258,14.097678303117764,24900
2014-06-12,13.724359512329102,14.215567788993225,13.66836161138928,14.205743398602637,120500
2014-06-13,13.753830909729004,13.822599764467927,13.16438063883561,13.822599764467927,65100
2014-06-16,14.186094284057617,14.353105169146499,13.99550617425365,14.313808545414139,106800
2014-06-17,13.753830909729004,14.123219908552464,13.213501650894289,14.087852667441568,98200
2014-06-18,13.920843124389648,14.13697503604401,13.478755847250858,13.547524708588647,78400
2014-06-19,14.038732528686523,14.048556919090478,13.87172163944104,13.881546029844994,55100
2014-06-20,13.871721267700195,14.451347169324325,13.871721267700195,14.107501009643952,186900
2014-06-23,14.38257884979248,14.392402303394961,13.842249551627335,13.950315036498186,58600
2014-06-24,14.441523551940918,14.736248713593888,14.245040423140757,14.303985830233536,130300
2014-06-25,14.461172103881836,14.480819947997455,13.920842805573331,14.392402307213553,59200
2014-06-26,14.461172103881836,14.893434980385374,14.303985603335095,14.42187547874515,91900
2014-06-27,13.734183311462402,14.952380580295923,13.734183311462402,14.579062168207235,767300
2014-06-30,14.333456039428711,14.402224890562575,13.665412559024336,14.019083077782101,169500
2014-07-01,14.343281745910645,14.477872893279372,13.911017947044618,14.362929589365239,56100
2014-07-02,13.99943733215332,14.313810361907695,13.950316312027816,14.284338124594605,52400
2014-07-03,14.421874046325684,14.461170667559323,14.01908344445455,14.01908344445455,23300
2014-07-07,13.773479461669922,14.407137602347264,13.763655072039485,14.294159932313335,65800
2014-07-08,13.193854331970215,13.88154571737486,13.14473331796158,13.753831455714575,113900
2014-07-09,13.184029579162598,13.369706426126866,13.046490931102483,13.203677422082391,53600
2014-07-10,13.066140174865723,13.203677890903986,13.017019160464018,13.017019160464018,83600
2014-07-11,12.800886154174805,13.0956112782368,12.791062701666833,13.01701803674098,62700
2014-07-14,13.056315422058105,13.50822705557539,12.791063450703067,12.82053568376354,130100
2014-07-15,12.741943359375,13.017019740616767,12.417745961542265,12.997370959218195,87000
2014-07-16,12.624053001403809,12.825448318549547,12.574931986681705,12.77141510866469,91300
2014-07-17,12.191788673400879,12.810711183789445,12.10337103807317,12.565107057614874,79200
2014-07-18,12.26055908203125,12.398097747397715,12.066040634431745,12.123021353570293,24100
2014-07-21,12.55528450012207,12.643702148354107,12.064076176082336,12.231087081208287,37800
2014-07-22,12.398096084594727,12.643700208941466,12.329327229587362,12.643700208941466,19900
2014-07-23,12.614229202270508,12.751766925651877,12.371572558671545,12.466866151197719,17700
2014-07-24,12.771415710449219,12.889305589193938,12.692822457952738,12.692822457952738,95700
2014-07-25,12.771415710449219,13.223327380756718,12.68299806716431,12.997371077150232,142500
2014-07-28,12.732117652893066,12.810710896554323,12.52581015405593,12.722293263209068,54000
2014-07-29,12.653525352478027,12.863762248098544,12.565107712541757,12.830360632350569,34700
2014-07-30,12.771415710449219,12.8657274260639,12.613246391615226,12.8657274260639,56500
2014-07-31,12.55528450012207,12.77338111591962,12.427570223443077,12.682998776801064,41600
2014-08-01,12.427568435668945,12.675138189866585,12.132844233167223,12.614228096619119,61400
2014-08-04,12.466866493225098,12.545460684763427,12.2802077476985,12.545460684763427,48900
2014-08-05,12.270380973815918,12.427567452557,12.26055658466827,12.38827083287173,54100
2014-08-06,13.586819648742676,13.832423765223064,12.673172035625917,12.840182909785009,208300
2014-08-07,13.576997756958008,13.773481835813364,13.508228891501947,13.694887642127908,54000
2014-08-08,13.341216087341309,13.72042854416447,13.02684310497622,13.616292446910764,114200
2014-08-11,13.665413856506348,13.675238246716928,13.409985332463792,13.459106346611271,41400
2014-08-12,13.645767211914062,13.734183920861357,13.567173957135022,13.587804616246608,40900
2014-08-13,14.490644454956055,14.520116689819048,13.675238774138082,13.73418324386407,378500
2014-08-14,14.991677284240723,15.384643542752022,14.56923785366198,14.56923785366198,135400
2014-08-15,16.543895721435547,16.779675480970592,14.991677565804942,15.188160698750814,133400
2014-08-18,16.16075325012207,16.701081611559946,15.77760951543017,16.701081611559946,191200
2014-08-19,15.90532398223877,16.209872578748225,15.83655512565381,16.209872578748225,47800
2014-08-20,15.49271011352539,16.04286288066137,15.148863931386298,15.826731904882116,105300
2014-08-21,16.249174118041992,16.35723868750495,15.237284180158513,15.404295104395372,64100
2014-08-22,17.143171310424805,17.37895108182055,16.082161402238427,16.29829239089843,451400
2014-08-25,16.946683883666992,17.24140807124997,16.543893286191935,17.24140807124997,74200
2014-08-26,17.732616424560547,17.742440814057215,16.858266371274958,16.95650839243092,158200
2014-08-27,17.663848876953125,18.017519429720558,17.477191084157724,18.017519429720558,97500
2014-08-28,17.56560707092285,17.703146661968596,17.221762777835643,17.55578455438681,49500
2014-08-29,17.604902267456055,17.781737522324384,17.300353702855386,17.545957807103484,84100
2014-09-02,17.76209259033203,17.997872356606802,17.614730470636676,17.82103706344797,135900
2014-09-03,17.044931411743164,17.89963295619405,16.809151610728737,17.89963295619405,451700
2014-09-04,16.357236862182617,17.261060255933213,15.924973011133796,17.192291390182252,335700
2014-09-05,16.14110565185547,16.28846777269928,15.757963762899356,16.19022573419973,118800
2014-09-08,16.101804733276367,16.288464380167277,15.708838534935488,16.091980344091517,134000
2014-09-09,15.826730728149414,16.10180615435981,15.532005584929788,16.10180615435981,147300
2014-09-10,16.07233428955078,16.160751923079957,15.581125110288097,15.875850243083558,85500
2014-09-11,16.406356811523438,16.732517945434633,15.777608957710552,15.934795452711066,174600
2014-09-12,17.428068161010742,17.71296984014123,16.50459614351871,16.50459614351871,278600
2014-09-15,16.85826873779297,17.60490558005415,16.209873930478697,17.516487935983026,196000
2014-09-16,17.57543182373047,17.811211575486016,16.553719566123096,16.858268177914315,252500
2014-09-17,17.41824722290039,17.72279774172914,17.221765011906566,17.663851392000996,95200
2014-09-18,17.732616424560547,17.870156003703173,16.730553055439696,17.48701230857599,188800
2014-09-19,18.656091690063477,18.899732095071116,17.152993562630588,17.762092701338663,561600
2014-09-22,17.958576202392578,18.806400712607747,17.231588140018644,18.51855336707176,398800
2014-09-23,17.978221893310547,18.439958865343606,17.585255652928783,17.968399376885486,307900
2014-09-24,18.096115112304688,18.263126020935193,17.35930261078383,18.174708370847803,187200
2014-09-25,16.691253662109375,17.988042952105225,16.524242806651696,17.988042952105225,109500
2014-09-26,16.91720962524414,17.202111278851298,16.701078693198088,16.701078693198088,68900
2014-09-29,16.61266326904297,16.917211866781255,16.504596851795817,16.799322933248735,150400
2014-09-30,16.268817901611328,16.730554889518835,16.023213758702536,16.65196163874046,188700
2014-10-01,15.816906929016113,16.32776398793644,15.718664898637455,15.92497147600285,149200
2014-10-02,16.013391494750977,16.043846547430565,15.463238666240539,15.738316017401335,140900
2014-10-03,16.278640747070312,16.534069256308335,16.11162987079202,16.190223114110584,91600
2014-10-06,15.866025924682617,16.347409779498882,15.728488215823898,16.3375853897503,62600
2014-10-07,15.48288631439209,15.82673250967061,15.197985529154789,15.718666080745956,171600
2014-10-08,15.404293060302734,15.649897217836104,15.314892599807772,15.42394090571454,112400
2014-10-09,14.618358612060547,15.404292052110018,14.068204922954283,15.364995426952815,238400
2014-10-10,14.618358612060547,15.315874411279953,14.42187548627454,14.49064434607328,194500
2014-10-13,14.71660041809082,14.9474689218448,14.529941673794989,14.687128182024214,283900
2014-10-14,14.775544166564941,15.129213770333179,14.608533286114705,14.814840789205856,216400
2014-10-15,15.97409439086914,16.062512036157848,14.588887113094026,14.785370248788105,258200
2014-10-16,16.465301513671875,16.494774684584144,15.71866471485878,15.767784792568373,100600
2014-10-17,16.14110565185547,16.720731617810685,16.101808086931236,16.720731617810685,48600
2014-10-20,16.05268669128418,16.15092872174635,15.885675801641753,16.042862300856875,37100
2014-10-21,16.37688446044922,16.52424657265911,15.93479625000862,15.93479625000862,118400
2014-10-22,16.190223693847656,16.440740954140946,16.09198166772893,16.376883356092154,71400
2014-10-23,16.23934555053711,16.593014219198015,16.09198157530005,16.258992456599373,68700
2014-10-24,16.21969985961914,16.35723759730222,16.033040162898434,16.308117512075732,39600
2014-10-27,16.278640747070312,16.50459608738485,16.052685406755774,16.180398724469423,46900
2014-10-28,16.61266326904297,17.015453893932225,16.308114671304686,16.308114671304686,97700
2014-10-29,16.475126266479492,16.828794956154237,16.38769050251684,16.65196154822231,65900
2014-10-30,17.123516082763672,17.16281175963405,16.44564832400393,16.49477026235484,94200
2014-10-31,17.437894821166992,17.56560815594378,17.231588232571188,17.487014902124763,55600
2014-11-03,17.369125366210938,17.602939491982433,17.29053211507106,17.506663087252992,49800
2014-11-04,17.41824722290039,17.76209343440346,17.270885096202246,17.36912713860471,145500
2014-11-05,20.77811050415039,21.721231404950807,18.292597730640036,18.292597730640036,677800
2014-11-06,21.210371017456055,22.094545435690502,20.630745169920115,20.886173668309738,253000
2014-11-07,21.04336166381836,21.269317010809615,20.719164291323278,21.14160368932219,133300
2014-11-10,21.68193244934082,21.69175683946733,20.787933559747408,21.063010861857236,222700
2014-11-11,22.104372024536133,22.95907523396163,21.789999033330243,21.82929472032556,248600
2014-11-12,21.95701026916504,22.376502181022854,21.740877428907353,21.799823771056285,94000
2014-11-13,22.20261573791504,22.919779412762423,21.830280127927452,21.957011585667775,92100
2014-11-14,23.27344512939453,23.361862755636462,21.917709442892008,22.330324407417482,174500
2014-11-17,24.41305160522461,25.012324425624055,23.13590896787567,23.420810666372656,421000
2014-11-18,24.403230667114258,24.65865923071855,24.275515448406548,24.65865923071855,246300
2014-11-19,25.23828125,25.86702723131526,24.177271469625083,24.521115757025097,154300
2014-11-20,25.64107322692871,25.827732902626867,25.09092046434622,25.19898501443595,121800
2014-11-21,26.45647621154785,27.232584259456395,25.61159743576448,26.092981288023854,202200
2014-11-24,26.986984252929688,27.910456413266655,26.69226001234669,26.69226001234669,250700
2014-11-25,27.19329071044922,27.301357131787285,26.034038868567418,27.09504867957924,320600
2014-11-26,27.792566299438477,28.224828250966354,27.058699485916264,27.448720117323752,188900
2014-11-28,28.244476318359375,28.902695493600532,27.812212503950473,27.9497520976052,114500
2014-12-01,27.8809814453125,28.61877762388488,27.507663973012697,28.323069651545996,115700
2014-12-02,27.114696502685547,28.745507786561582,26.45647735506251,28.35254155077413,296400
2014-12-03,26.4466552734375,26.5252485274553,25.30705215327393,26.33858884648391,226700
2014-12-04,26.790498733520508,27.46836477769636,25.650895729438762,26.33858616359248,131100
2014-12-05,26.849443435668945,27.1048719559072,26.63331247568772,26.63331247568772,63000
2014-12-08,25.955446243286133,27.0262804705371,25.827732911749187,26.869093966886584,86500
2014-12-09,26.908388137817383,26.957510088568714,24.80601736474189,25.542829761714422,113500
2014-12-10,26.12245750427246,26.96733637861014,25.709842457946035,26.761027918541444,72700
2014-12-11,25.189157485961914,26.73155103148616,24.943553370462876,26.034036242898026,109000
2014-12-12,24.029905319213867,24.922922256503135,23.381510616121812,24.747070747382306,149400
2014-12-15,23.813777923583984,24.314810609485235,23.067141090112177,24.010261991164807,111900
2014-12-16,26.12245750427246,26.407357343458518,23.460107547930022,23.568173973385573,173900
2014-12-17,26.82979965209961,26.917235428287242,25.650900732002558,26.161755993805702,107600
2014-12-18,27.095046997070312,27.645199712444366,26.39753218144741,27.016453752016876,128000
2014-12-19,26.731552124023438,27.095047054295012,26.594014413342137,27.095047054295012,79100
2014-12-22,27.930105209350586,28.332895879456668,26.70208441663423,26.869095319396095,101500
2014-12-23,26.888742446899414,27.998872350714084,26.27964334672287,27.998872350714084,69100
2014-12-24,26.024213790893555,26.731553021619526,25.55265430374291,26.731553021619526,57300
2014-12-26,26.210872650146484,26.63331204705684,25.867026498674516,26.11263062489581,105000
2014-12-29,25.778610229492188,26.338587367143543,25.14003984223732,26.132280789613414,63200
2014-12-30,25.611597061157227,26.122454075033776,25.385641722877075,25.641070229815348,37800
2014-12-31,25.867033004760742,26.505603518787463,25.54283555155879,25.719670866725536,61900
2015-01-02,25.60177230834961,26.00456290524202,25.16951041702794,25.827729517234438,87500
2015-01-05,24.737253189086914,25.493714509522146,24.63901114280253,25.493714509522146,58700
2015-01-06,24.12815284729004,25.100745123989615,23.872724288690492,24.83549404766143,89900
2015-01-07,24.89443588256836,25.031973601913865,24.069205818873538,24.187096631034606,77300
2015-01-08,25.955446243286133,26.525247787471983,25.218633804745245,25.356171526986714,173200
2015-01-09,24.982852935791016,26.47612652772707,24.737248800557225,26.25016929921574,111800
2015-01-12,24.246042251586914,24.825668201797647,23.64676751944779,24.413053150356294,239000
2015-01-13,23.194854736328125,24.25586450752755,22.752766550907193,24.088853623458622,431500
2015-01-14,22.772415161132812,23.94050759021916,22.35980014908997,22.74294199105447,544600
2015-01-15,23.194854736328125,24.069204843259733,22.841184187991377,23.49940333416765,2855700
2015-01-16,23.07696533203125,23.477792227691385,22.654525901124774,23.08678972272802,254600
2015-01-20,22.831361770629883,23.180119217145798,22.18296695852867,23.086790313853236,215800
2015-01-21,24.815841674804688,25.385643185005442,22.988546336590524,23.469930209535057,429600
2015-01-22,25.817907333374023,25.91614748827817,24.137974076399097,24.904259651803027,415700
2015-01-23,26.564544677734375,27.733619034810328,25.66072136772126,25.66072136772126,697600
2015-01-26,26.928037643432617,27.635376889006743,26.132280757935366,26.741377973171478,506500
2015-01-27,27.62555503845215,28.215003487070028,26.309116672091836,26.878918213217126,588500
2015-01-28,28.254301071166992,29.66898147130992,27.32100457046063,27.969399363482196,1546200
2015-01-29,26.918210983276367,28.853572634169822,25.778608024592735,28.431133251004027,797900
2015-01-30,25.709842681884766,27.291534018881467,24.68812851110626,26.790501324420195,851900
2015-02-02,25.63124656677246,26.6234874539922,24.835489728554737,25.611597787110107,567600
2015-02-03,27.095046997070312,27.321002342372594,25.542829001906863,25.64107102667635,463200
2015-02-04,26.603843688964844,27.448722635592112,26.358239518323067,26.731557033221677,197600
2015-02-05,27.507661819458008,27.910452431909498,26.613662960230485,26.613662960230485,465800
2015-02-06,27.55678367614746,28.097113906819708,26.93786206967333,27.51748798824652,280100
2015-02-09,29.236717224121094,29.78686997632191,27.173642061104413,27.301357263997126,1272000
2015-02-10,31.14260482788086,31.820470886120848,27.91045353672318,29.76722018341582,1183000
2015-02-11,30.897001266479492,34.08985505598996,28.303420298654984,33.52987792194709,1902600
2015-02-12,32.498348236083984,33.107445578257526,30.504039663892712,31.240852234265105,777000
2015-02-13,31.80082893371582,33.470938146977886,31.172082817575387,32.20361964859469,468500
2015-02-17,32.96990203857422,33.382515206627545,30.877353657044427,31.800823900512725,683300
2015-02-18,32.05625534057617,33.09270517386005,31.633815894421513,33.00919691301776,376200
2015-02-19,32.802886962890625,34.503448967549815,32.02677701361469,32.02677701361469,713500
2015-02-20,33.176204681396484,33.43163131494934,32.22325950511494,32.61622759263472,337500
2015-02-23,32.33132553100586,33.46110595843628,31.633810744216618,33.186026801404246,418300
2015-02-24,32.60639953613281,33.02883889531789,31.820467151935418,32.42956428123574,345800
2015-02-25,32.36079788208008,32.70464590269088,31.751700706661254,32.46886429576857,239000
2015-02-26,32.2625617980957,32.50816595193394,31.574869417824242,32.400099524625595,440500
2015-02-27,31.319435119628906,33.353038713839965,31.007027787641174,32.14466694864706,729200
2015-03-02,31.30961799621582,31.96783719589575,30.689712609370513,31.2997936053178,420200
2015-03-03,31.358736038208008,32.3018568911838,31.073834342120154,31.250669619166292,489700
2015-03-04,31.083662033081055,31.692759303350993,31.024717559076784,31.43733262472879,287900
2015-03-05,31.78117561340332,32.21344131727483,30.857705355570246,31.03454064395006,265300
2015-03-06,31.594518661499023,33.15656125263936,31.40785897718745,31.535572314572622,601300
2015-03-09,30.111066818237305,31.31943872243426,28.627617606057676,31.31943872243426,952800
2015-03-10,30.33702278137207,30.621924485389908,29.2465416655864,29.6788036061632,629900
2015-03-11,30.936296463012695,31.329262702259676,30.0226487856317,30.17983528133049,539600
2015-03-12,31.30961799621582,31.41768254847216,30.94612302823277,31.083660753183185,213000
2015-03-13,30.84787940979004,31.417680935953534,30.710341691898773,31.270318827668486,364700
2015-03-16,31.388208389282227,31.535568617891233,30.89700013200902,31.181899946845867,428800
2015-03-17,32.09554672241211,32.88148295641448,31.309616109842302,31.574867152863995,744000
2015-03-18,33.618289947509766,34.04072929354261,32.056247742965795,32.13483910512806,551000
2015-03-19,34.49264907836914,35.23338907163221,33.804956675893294,33.952320672003154,537100
2015-03-20,33.176204681396484,35.10174006547627,33.107435828223736,34.71859824133627,957500
2015-03-23,32.60639953613281,33.49647081879754,31.977653628774895,33.176202856939184,408700
2015-03-24,31.064014434814453,32.4786948961952,31.005068088307464,32.174144394008756,512800
2015-03-25,29.934232711791992,31.33515934856918,29.767221817158497,31.064013285153784,352700
2015-03-26,31.27031898498535,31.64363645277298,29.000937259308184,29.698452116478265,379400
2015-03-27,31.2801456451416,31.492347247442023,30.808586112515993,31.21137678086008,207000
2015-03-30,31.52574348449707,31.908885293743072,31.4471483709998,31.4471483709998,174300
2015-03-31,31.496274948120117,31.820470450625194,31.201548868135166,31.250668944560587,255900
2015-04-01,31.103309631347656,31.55522037119117,30.53350807417355,31.55522037119117,185000
2015-04-02,30.94611930847168,31.555216480447267,30.74963526175074,31.19172342996749,156500
2015-04-06,31.40785789489746,31.75661721052214,30.779111873170063,30.847880735070127,162600
2015-04-07,31.790996551513672,32.17413836293378,31.398028477040008,31.496272369469075,220200
2015-04-08,31.712404251098633,32.3018564151054,31.49627516382229,31.9187145696929,129000
2015-04-09,31.40785789489746,31.717319647258705,30.631749758554076,31.535571227881732,249400
2015-04-10,31.211374282836914,31.6898106635987,30.995241442323582,31.43732963990915,178700
2015-04-13,30.91664695739746,31.398030823409723,30.84787810136868,31.231021815231706,141900
2015-04-14,29.953882217407227,31.132782899064036,29.56091594812528,30.97559639135126,267800
2015-04-15,30.55315399169922,30.67104292416686,29.9833524879435,30.199483446674705,158300
2015-04-16,30.278078079223633,30.621924249983916,29.983353860749606,30.356671329070764,158400
2015-04-17,29.580562591552734,30.081595251344805,28.843750187236893,29.89493558425109,305900
2015-04-20,31.633813858032227,32.026778231925114,29.668980745702545,30.00300252470346,378000
2015-04-21,32.52781295776367,32.743945800578345,31.830298098380382,32.04642719357329,299400
2015-04-22,32.37062454223633,33.38251234167705,32.252735611141674,32.83235775053272,293500
2015-04-23,32.468868255615234,32.77341875427785,31.967837432780055,32.49834330233869,166900
2015-04-24,32.33132553100586,32.74394239274323,31.75169967001813,32.74394239274323,157900
2015-04-27,31.64363670349121,32.99937261442203,31.58469410798669,32.802888551622786,247900
2015-04-28,32.33132553100586,32.89130261308977,31.044360493776985,31.68293081766547,230300
2015-04-29,31.81064796447754,32.57693165077945,31.535568790516088,32.223261103987305,161600
2015-04-30,31.054189682006836,32.06607759238056,30.66122153844825,31.75170457658247,188200
2015-05-01,31.368562698364258,31.958011166090692,30.51877255445397,31.35873830739402,273000
2015-05-04,32.38044738769531,32.85200686449224,31.476625994073256,31.49627477405916,525400
2015-05-05,30.779109954833984,32.16431899256054,30.29772607772527,32.16431899256054,319800
2015-05-06,32.468868255615234,33.39234226876292,30.30755283493035,30.749639185751562,835400
2015-05-07,34.70878601074219,34.954390201315945,30.975601189734316,32.96990789176528,2059300
2015-05-08,35.072269439697266,37.03710241953889,34.3845771472284,35.09191821921026,1439700
2015-05-11,37.616729736328125,37.733636793420736,35.347346208724254,35.42594132978039,867600
2015-05-12,38.26511764526367,38.52054424773258,36.46729392293441,37.73461191595789,549800
2015-05-13,37.47919845581055,38.96264601798938,37.28271436706322,38.32407366646615,382400
2015-05-14,38.55002212524414,39.051052852511695,37.3612954040573,37.950747507007584,435500
2015-05-15,34.66947937011719,36.00556641689265,34.416016481398124,35.99574015317196,3555100
2015-05-18,34.72842025756836,35.225523494510725,34.708775226334225,34.84631293070141,894900
2015-05-19,35.04279708862305,35.212755484226335,33.94249158471971,34.89543685238753,759300
2015-05-20,35.17051696777344,35.661725315780394,34.76772627231263,34.9740328790462,680300
2015-05-21,35.57330322265625,36.01539143020156,35.229458921022015,35.229458921022015,529900
2015-05-22,35.04279708862305,35.809084558010504,34.95438319545481,35.602777978707714,570100
2015-05-26,34.55158996582031,35.09192209302143,33.67723979289037,35.052624529657365,620300
2015-05-27,34.57123565673828,34.73529903411253,34.01911730798638,34.60071070043714,436700
2015-05-28,34.09967803955078,34.72842404093813,33.55934967883489,34.6007125858963,369500
2015-05-29,34.148799896240234,34.37475901564915,33.254800926291075,34.02108843454891,662900
2015-06-01,34.13897705078125,34.93473585060523,33.57899988529761,34.37475868512159,638700
2015-06-02,34.757904052734375,35.59295675246697,33.667420911176585,33.89337630348514,683300
2015-06-03,34.70878601074219,34.915092631394735,34.188102578342495,34.75790609933243,338300
2015-06-04,34.610530853271484,35.36699196444784,34.30303477629821,34.38457552099096,317200
2015-06-05,34.77754592895508,34.99858814450331,33.981787207262606,34.66947951331049,492000
2015-06-08,35.661712646484375,36.19221837329204,35.29821964742917,35.366988491909325,767500
2015-06-09,35.42594528198242,35.926976117935745,33.61829851986393,35.75014082345291,751800
2015-06-10,35.396461486816406,35.583123000207905,35.18033242845628,35.54382544500747,404600
2015-06-11,35.1312141418457,35.45541340186083,34.85908808567195,35.36699576254959,189900
2015-06-12,35.28840255737305,35.3866464661807,34.6694827961835,34.92490946383955,292800
2015-06-15,35.8483772277832,35.936794856506765,34.630179203994295,35.08208986297193,500300
2015-06-16,37.5676155090332,37.63147124411789,35.701022317145636,35.701022317145636,1441900
2015-06-17,37.47919845581055,37.960580538238084,37.096052796323235,37.793571498757345,644800
2015-06-18,37.68549728393555,37.844647526635896,37.253231628390544,37.47919071976444,439300
2015-06-19,37.04692077636719,37.73461299163146,36.72272531985269,37.68549292217424,576200
2015-06-22,37.67567443847656,38.481255736287956,37.13534606764529,37.60690557751377,608200
2015-06-23,37.42024612426758,37.93110317431478,37.18446450592976,37.8721568328249,580500
2015-06-24,36.10381317138672,37.50866933065454,35.82873769884384,37.420251679105434,751400
2015-06-25,36.7129020690918,36.76202214257852,36.069420486886465,36.15292498657604,460600
2015-06-26,35.12139129638672,36.997806737421676,34.56141416853379,36.712905041462335,2523000
2015-06-29,33.775482177734375,34.72842368678464,33.53085991611722,34.26669045476172,772800
2015-06-30,33.54952621459961,34.41405006827935,32.714469910149056,34.178272198229116,547300
2015-07-01,33.87372589111328,34.335462919244165,33.696890593004525,33.96214354016766,284700
2015-07-02,33.43163299560547,34.02108515651774,32.95123287605952,34.02108515651774,327000
2015-07-06,33.86389923095703,33.893370527829255,32.11519524664571,32.81271383613554,409900
2015-07-07,32.93060302734375,34.13897492758392,32.346063984020994,33.804953152488295,511000
2015-07-08,32.74393844604492,33.313737975090866,32.23308149898456,32.47868558424699,267100
2015-07-09,33.59864807128906,34.02010562716096,32.98955083584266,33.21550620144984,233400
2015-07-10,33.85407638549805,34.14880062684648,33.68706735619536,33.98179159754379,254300
2015-07-13,33.95232009887695,34.26177998833736,33.61829829460549,33.95232009887695,251700
2015-07-14,34.48282241821289,34.79719544186534,33.76565872377936,33.76565872377936,332000
2015-07-15,34.20774841308594,34.64983666751569,33.80102646948612,34.48282388356569,271600
2015-07-16,34.502471923828125,34.56141827235677,33.824605780048344,34.404231757235856,328700
2015-07-17,34.453346252441406,34.75200170701796,34.08985319785947,34.50246632777061,440100
2015-07-20,35.101749420166016,35.101749420166016,34.11933268717187,34.63018983804352,470900
2015-07-21,34.93473434448242,35.54383156447088,34.50050490428639,35.10174336140596,366200
2015-07-22,35.0919189453125,35.41611444493126,34.61053320633728,34.77754596184273,347200
2015-07-23,35.31787872314453,36.329766656390284,35.258932375991776,35.258932375991776,502700
2015-07-24,33.15655517578125,35.68136515157918,33.05831502986451,35.28839707266953,614900
2015-07-27,31.044361114501953,32.88148075490631,30.764372567861688,32.88148075490631,672700
2015-07-28,30.72016143798828,31.365608611412632,29.71809625504575,31.28013848910011,919400
2015-07-29,31.39803123474121,31.486448871882477,29.27601169097248,30.72016518173927,885100
2015-07-30,31.653461456298828,31.928536882509224,30.582625426369773,31.289966519621203,347000
2015-07-31,31.43733024597168,31.85976967096167,31.08365968108501,31.565045449430045,309300
2015-08-03,30.887178421020508,32.40009901026426,30.83510896210853,31.447153709261165,529800
2015-08-04,31.4864501953125,31.682934258065167,30.720166472961058,30.926473052421557,587000
2015-08-05,37.18446350097656,37.773915657079634,33.35304135060372,33.40216142670691,2104100
