Price,Close,High,Low,Open,Volume
Ticker,NSC,NSC,NSC,NSC,NSC
Date,,,,,
1982-07-14,1.4829175472259521,1.4870482209713205,1.4705253841738781,1.4746560579192463,921600
1982-07-15,1.4333484172821045,1.495308915998294,1.4333484172821045,1.4663940733237633,684000
1982-07-16,1.429218053817749,1.4540020860084524,1.4126952238747026,1.4333485840336222,2254500
1982-07-19,1.412696361541748,1.4374804136914463,1.404434869009157,1.420957854074339,1497600
1982-07-20,1.4498720169067383,1.454002690656265,1.412695811345027,1.4333491800926612,427500
1982-07-21,1.4663951396942139,1.4870485124696267,1.449872299657886,1.470525672433299,549000
1982-07-22,1.4787856340408325,1.4870471172154798,1.4581324224597398,1.4746549633614412,973800
1982-07-23,1.524224042892456,1.5366162028257815,1.4953093339518755,1.5159625556649277,341100
1982-07-26,1.4994398355484009,1.5077010382013305,1.4953091633139772,1.5035705077828245,411300
1982-07-27,1.4994398355484009,1.5077010382013305,1.4953091633139772,1.5035705077828245,1046700
1982-07-28,1.4953099489212036,1.5077018303190142,1.4911791327006105,1.4994406233258046,781200
1982-07-29,1.4953099489212036,1.5035712977304054,1.4911791327006105,1.4994406233258046,727200
1982-07-30,1.4994398355484009,1.5035705077828245,1.4787861907444475,1.491178349263636,1313100
1982-08-02,1.5313254594802856,1.5397162523458094,1.4977621439801356,1.5187394142200552,1115100
1982-08-03,1.5271296501159668,1.5397156907858587,1.5229342552133354,1.5313249009805956,1321200
1982-08-04,1.5061529874801636,1.5187393200359673,1.4977620510969458,1.5103483836527496,638100
1982-08-05,1.455807089805603,1.5019565646216444,1.4390255149772102,1.4725888086719572,819900
1982-08-06,1.4600039720535278,1.4725903100451312,1.4558085740690296,1.4641993700380262,691200
1982-08-09,1.4683948755264282,1.4683948755264282,1.4516132840059672,1.460003935728093,567000
1982-08-10,1.4725899696350098,1.4767853666496824,1.4600036345529168,1.4683945726203373,463500
1982-08-11,1.480980634689331,1.4851760309305986,1.4683943019274803,1.4767850944100152,248400
1982-08-12,1.4767838716506958,1.4851748012236903,1.4683930861156307,1.4767838716506958,338400
1982-08-13,1.5187397003173828,1.5187397003173826,1.4725900427873062,1.4977624261258036,688500
1982-08-16,1.5271296501159668,1.5355202958832272,1.5145433213700696,1.5271296501159668,940500
1982-08-17,1.5858654975891113,1.5858654975891113,1.5313250697673062,1.5606931253987568,1505700
1982-08-18,1.5900616645812988,1.6362113240685507,1.5858662671802919,1.6110386515863329,2105100
1982-08-19,1.6026476621627808,1.6194292482206478,1.5942568691338475,1.6068429146391896,1035000
1982-08-20,1.6152337789535522,1.6152337789535522,1.5984523361931244,1.6068429855543063,1650600
1982-08-23,1.686556339263916,1.7117290154235245,1.6110388869375285,1.6613839511805266,1472400
1982-08-24,1.699142336845398,1.7243147198843871,1.6907513984609877,1.7075332752298082,1353600
1982-08-25,1.7662683725357056,1.7662683725357058,1.6949464952545334,1.7327052039507036,688500
1982-08-26,1.7872449159622192,1.8166126765607469,1.783049521591001,1.7998309550378897,2550600
1982-08-27,1.7662683725357056,1.791441037050543,1.7620729764625804,1.7788547047931242,792000
1982-08-30,1.7662683725357056,1.7788547047931242,1.7327052039507036,1.7578775803894553,1009800
1982-08-31,1.8208106756210327,1.8292014757028312,1.7704655870538841,1.7998333873401786,932400
1982-09-01,1.8333945274353027,1.841785317428946,1.8040266184195461,1.8250038814796656,919800
1982-09-02,1.862762451171875,1.8795438859561502,1.8208083600782017,1.850176123017176,1198800
1982-09-03,1.8459818363189697,1.8837405553708622,1.829200247423943,1.858568172028322,1855800
1982-09-07,1.7872449159622192,1.8124172821895286,1.7662676560301593,1.7914403103334375,1188000
1982-09-08,1.7746596336364746,1.7830505713570366,1.7536826494302427,1.7704642367952284,1027800
1982-09-09,1.7704637050628662,1.7998314741314199,1.7620727698623966,1.783050035844558,1611900
1982-09-10,1.7704637050628662,1.7746591006440884,1.7536821227379786,1.7662681654436185,1086300
1982-09-13,1.8040279150009155,1.8082234570511406,1.7536831388555263,1.783051068978446,1084500
1982-09-14,1.8501754999160767,1.8543708932087222,1.829198533452849,1.8417845692928383,1207800
1982-09-15,1.8417866230010986,1.8459821650099852,1.8166142351764254,1.8333958270595407,1224900
1982-09-16,1.7956370115280151,1.8459820727370377,1.7956370115280151,1.820809686170627,1817100
1982-09-17,1.7746596336364746,1.8040274115251995,1.7746596336364746,1.7914413650395296,1534500
1982-09-20,1.7956370115280151,1.7998324092890836,1.7578782876402987,1.7788554204837415,963900
1982-09-21,1.8459818363189697,1.8459818363189697,1.8082231172670773,1.829200247423943,1336500
1982-09-22,1.8333945274353027,1.879544016438346,1.833394527435303,1.8585671854922439,2179800
1982-09-23,1.8208106756210327,1.825006075661932,1.7998333873401786,1.8124197315010553,893700
1982-09-24,1.812418818473816,1.8292005542215954,1.812418818473816,1.8208097583667588,669600
1982-09-27,1.8291988372802734,1.8333940872317969,1.8082217232948288,1.8208080493012841,340200
1982-09-28,1.862762451171875,1.883739424699714,1.8459807283116083,1.866957845877443,1337400
1982-09-29,1.8879361152648926,1.9298902351554352,1.858568332168179,1.896327054473477,1468800
1982-09-30,1.862762451171875,1.883739424699714,1.8585670564663073,1.8711530965450147,897300
1982-10-01,1.8795448541641235,1.8795448541641233,1.8543724729636946,1.866958807601979,738000
1982-10-04,1.8669588565826416,1.8795449034749876,1.862763459605835,1.8711541095213744,866700
1982-10-05,1.8711544275283813,1.8795452229080296,1.8669591738766556,1.8753498252182055,413100
1982-10-06,1.883740782737732,1.8921315781980115,1.8669591918171728,1.8795452409694924,906300
1982-10-07,1.9256948232650757,1.9466718110354708,1.90471783549468,1.9256948232650755,1595700
1982-10-08,1.9256948232650757,1.9340857624113272,1.9131084865647445,1.9256948232650755,933300
1982-10-11,1.8921303749084473,1.9005213090706596,1.883739584784243,1.8921303749084473,1193400
1982-10-12,1.8669588565826416,1.8795449034749876,1.8292001397533082,1.854372521614148,3811500
1982-10-13,1.9131087064743042,1.9256950446214196,1.8711545820728432,1.900522656403409,1512000
1982-10-14,1.9173033237457275,1.9424759897891368,1.9131079274178433,1.9298896567674322,1131300
1982-10-15,1.9718444347381592,1.9802352296348376,1.9173038357954806,1.9508671594202835,877500
1982-10-18,2.055751085281372,2.055751085281372,1.9592565863237044,1.9802337014146683,944100
1982-10-19,2.055751085281372,2.07253266212376,2.0515556910707753,2.064141729664587,534600
1982-10-20,2.0389695167541504,2.072532816984777,2.022187794619842,2.047360449840299,730800
1982-10-21,2.122878313064575,2.131269103985118,2.0473609067036462,2.0893150053443823,985500
1982-10-22,2.160637378692627,2.1816142154748333,2.127074065342178,2.1564418384905304,1147500
1982-10-25,2.097705602645874,2.1396597002949895,2.0935103513227826,2.118682723489441,1245600
1982-10-26,2.0179944038391113,2.051557735000402,1.9718448775066324,2.0137990054487154,2535300
1982-10-27,1.9340845346450806,1.9466705752795443,1.8837395078792114,1.9173026670057878,4216500
1982-10-28,1.900520920753479,1.967647372069747,1.892129988305714,1.9298886801877306,1994400
1982-10-29,1.9073182344436646,1.9328056857897338,1.8988222714873852,1.915814051559021,2260800
1982-11-01,1.9073182344436646,1.9073182344436646,1.8733348201413158,1.8903266002129515,1285200
1982-11-02,1.9582947492599487,1.9837822177917517,1.9200634006212236,1.9540466919969606,1403100
1982-11-03,2.051748514175415,2.0559964247025433,1.9922776209546298,2.026261051012646,2160900
1982-11-04,2.0305087566375732,2.111219486031319,2.022012936440645,2.068740093364726,1599300
1982-11-05,2.0050199031829834,2.013515571637095,1.9880281287521375,2.0007719960354904,2504700
1982-11-08,1.992276668548584,2.013516211030681,1.9880287600521644,2.0007726313823433,641700
1982-11-09,2.0262601375579834,2.0305080461701195,2.000772685885166,2.017764174492786,1701900
1982-11-10,2.0305087566375732,2.0559962172283583,2.022012936440645,2.039004722675477,1550700
1982-11-11,2.0135159492492676,2.034755780651771,2.005020279201889,2.022011910978449,1210500
1982-11-12,2.000772714614868,2.0347561298408605,1.9880288427545416,2.013516294793341,1927800
1982-11-15,1.9540455341339111,1.9837810423090276,1.9455497163241449,1.966789406689495,561600
1982-11-16,1.8903263807296753,1.8945741429532286,1.8690866945664728,1.8818305646007567,1605600
1982-11-17,1.894575834274292,1.9158155393985514,1.8860801564020386,1.9030716579875813,2406600
1982-11-18,1.8988220691680908,1.9030699772731547,1.8903263987988699,1.8988220691680906,1740600
1982-11-19,1.894575834274292,1.9030716579875813,1.8860801564020386,1.894575834274292,1028700
1982-11-22,1.8903263807296753,1.9073180129875122,1.8903263807296753,1.8988220510176879,839700
1982-11-23,1.9200623035430908,1.9285581215327157,1.8860788857436526,1.9073184307177153,887400
1982-11-24,1.9752857685089111,1.9880296455151782,1.9158148772299448,1.9540462165667751,616500
1982-11-26,2.0220117568969727,2.030507572137854,1.9880283500925564,2.00926788819476,929700
1982-11-29,1.9795324802398682,2.01776379642666,1.9625409948159234,1.9922763495293971,371700
1982-11-30,2.0135159492492676,2.0135159492492676,1.9837805936402872,2.000772371257749,540000
1982-12-01,2.000772714614868,2.022012257980534,1.9880288427545416,2.0050206232880012,1342800
1982-12-02,1.9625416994094849,2.005020938663424,1.9455499162033396,1.975285281592432,1006200
1982-12-03,1.9667892456054688,1.9795328254354587,1.9540453740936337,1.966789245605469,241200
1982-12-06,2.0092685222625732,2.013516431223533,1.9710371957730008,1.9922768864187352,751500
1982-12-07,1.9965249300003052,2.013516419907716,1.9922768752222826,2.0050207478744784,975600
1982-12-08,1.9667892456054688,1.9965247513451874,1.9540453740936337,1.9752849168784878,717300
1982-12-09,1.9158143997192383,1.9582937846976283,1.915814399719238,1.937053946367484,709200
1982-12-10,1.9073182344436646,1.9285579230729784,1.9030701800450633,1.915814051559021,414000
1982-12-13,1.9158143997192383,1.915814399719238,1.894574707230043,1.9073185810599398,468000
1982-12-14,1.852095127105713,1.9540452159013553,1.8520951271057127,1.9030700256626232,1067400
1982-12-15,1.8648388385772705,1.8775827099640667,1.8266075160987238,1.8520952588723167,429300
1982-12-16,1.843599557876587,1.8903267003266901,1.8351035944703524,1.864838955948917,654300
1982-12-17,1.826608657836914,1.847848505371373,1.7671379014500985,1.809617158995979,2029500
1982-12-20,1.775632619857788,1.835103485111826,1.7671368027987715,1.8011200710348378,1850400
1982-12-21,1.7883752584457397,1.7926233105805678,1.7671358728166693,1.7798794458577736,572400
1982-12-22,1.8011201620101929,1.8181117969864808,1.7756327095457611,1.796872253266121,1456200
1982-12-23,1.826608657836914,1.8520964165418596,1.7926253684730193,1.8223607466664271,938700
1982-12-27,1.8860795497894287,1.8945752249292502,1.8266083654007865,1.8605917951650184,1015200
1982-12-28,1.8648388385772705,1.8945743440252334,1.856343021546687,1.8775827099640667,1119600
1982-12-29,1.8775818347930908,1.8818298871692185,1.8563421562758657,1.8690860217225422,901800
1982-12-30,1.8648388385772705,1.873334801448775,1.8520952588723167,1.8648388385772703,819900
1982-12-31,1.8605914115905762,1.864839321205244,1.8563435019759083,1.8605914115905762,377100
1983-01-03,1.8053687810897827,1.860591612029545,1.8011207251765187,1.8308562415235192,732600
1983-01-04,1.8011201620101929,1.8181117969864808,1.7841283811929758,1.8011201620101929,2196900
1983-01-05,1.767136573791504,1.8096157994225286,1.7501446501936493,1.7798801518876375,2292300
1983-01-06,1.839352011680603,1.8775833471331813,1.775633216486953,1.8266081359690964,1858500
1983-01-07,1.8690871000289917,1.911566335729544,1.8605911362161314,1.8860788818137753,3470400
1983-01-10,1.903070092201233,1.915813963126946,1.8520951918620452,1.8860786045957532,1932300
1983-01-11,1.8988220691680908,1.9030699772731547,1.8818305825887416,1.8945741610630267,2097900
1983-01-12,1.928558349609375,1.9795332635755598,1.9115665657796914,1.9455499875981033,2128500
1983-01-13,1.903070092201233,1.928557834052659,1.894574275478035,1.911566054765347,1555200
1983-01-14,1.894575834274292,1.9115676275419067,1.8860801564020386,1.8988237461309367,1572300
1983-01-17,1.8733346462249756,1.903070003368157,1.8520951054084176,1.8775825543882871,2127600
1983-01-18,1.8605914115905762,1.877583195890207,1.8435999189728636,1.8605914115905762,909000
1983-01-19,1.843599557876587,1.8520953754418912,1.8138640505570922,1.8351035944703524,902700
1983-01-20,1.843599557876587,1.8563431383836126,1.8181118134988137,1.8393515032530046,1071900
1983-01-21,1.8096163272857666,1.8520955653079416,1.7968724537904521,1.826607818317313,600300
1983-01-24,1.750144600868225,1.7968718790022207,1.7458966930089344,1.7713844318464762,1155600
1983-01-25,1.7926255464553833,1.7968734580476278,1.7501461388508859,1.7756339000864059,1880100
1983-01-26,1.7883752584457397,1.7883752584457395,1.7671358728166693,1.7798794458577736,5558400
1983-01-27,1.8096163272857666,1.8096163272857666,1.7798806710770148,1.7968724537904521,2804400
1983-01-28,1.7968729734420776,1.8181125256751234,1.7926250629954688,1.8053689401762836,718200
1983-01-31,1.8037596940994263,1.8123694931228713,1.7908451433618184,1.8037596940994263,2264400
1983-02-01,1.8425040245056152,1.8511138239356153,1.7908452279256153,1.8209795259306152,1797300
1983-02-02,1.868334412574768,1.8769442152037603,1.8295901529466814,1.8554195608336583,514800
1983-02-03,1.9415175914764404,1.9587371941513538,1.8726390329791878,1.9156881874640703,638100
1983-02-04,1.9242968559265137,1.9415165975839732,1.911382308329085,1.9286017543914977,769500
1983-02-07,1.980260968208313,1.980260968208313,1.9242969887068473,1.954431575636129,647100
1983-02-08,1.975956678390503,2.0060909790114128,1.9630418303268193,1.9845666263654849,345600
1983-02-09,1.8941630125045776,1.9759563981861947,1.8855530657505457,1.9329072556062676,1161000
1983-02-10,1.9458225965499878,1.9544323976954419,1.8941634940820724,1.9242977980911613,1161900
1983-02-11,1.9156880378723145,1.9501273883304493,1.9027731890770216,1.928602591072432,920700
1983-02-14,1.9199926853179932,1.9242975854149365,1.8812484366479265,1.9027730849302211,549000
1983-02-15,1.8898587226867676,1.9242980801135627,1.8855538214831205,1.9070786230965913,1777500
1983-02-16,1.9070779085159302,1.9113828081065347,1.8898580145583876,1.9027728611277634,466200
1983-02-17,1.8898587226867676,1.9156884255038857,1.859724414261237,1.8898587226867676,2132100
1983-02-18,1.8898587226867676,1.9070786230965913,1.8338950070393536,1.872639265669796,1394100
1983-02-22,1.8597244024276733,1.8898587106614568,1.8597244024276733,1.876944154930309,909900
1983-02-23,1.8726392984390259,1.8726392984390259,1.846809595169915,1.8597244468044705,692100
1983-02-24,1.8726392984390259,1.8769441997180045,1.855419545525492,1.8683343971600475,1236600
1983-02-25,1.8597244024276733,1.8898587106614568,1.8554195012514185,1.8726392537540542,979200
1983-02-28,1.8597244024276733,1.8726392537540542,1.8425046499250375,1.8597244024276733,762300
1983-03-01,1.868334412574768,1.872639313889264,1.8468096104070448,1.8597244621481543,1286100
1983-03-02,1.8511141538619995,1.8812486050354669,1.8295897992482535,1.85541920214186,1717200
1983-03-03,1.8855538368225098,1.8898587380611782,1.8425046766382058,1.8683343796654543,4781700
1983-03-04,1.9242968559265137,1.9242968559265137,1.8812477234791498,1.9027723636015934,1391400
1983-03-07,1.9070779085159302,1.9242973590807864,1.898467961537159,1.9113828081065347,816300
1983-03-08,1.9113836288452148,1.9199932839258054,1.907078727406107,1.915688530284323,635400
1983-03-09,1.9113836288452148,1.9113836288452148,1.8855539246153161,1.8984687767302655,1278000
1983-03-10,1.9070779085159302,1.9242973590807864,1.8941630619465544,1.9113828081065347,1192500
1983-03-11,1.9070779085159302,1.9199924594901818,1.8941630619465544,1.9070779085159302,509400
1983-03-14,1.9070779085159302,1.9113828081065347,1.8941630619465544,1.9027728611277634,462600
1983-03-15,1.8812479972839355,1.9070776874282491,1.8769432459899433,1.8941628423560923,704700
1983-03-16,1.8941630125045776,1.9027728114610514,1.8597236688811245,1.8812481662723088,1224000
1983-03-17,1.8855538368225098,1.9027735895748024,1.8597244293904986,1.881248935583841,840600
1983-03-18,1.8769432306289673,1.8898577800003407,1.8683334325163556,1.8812479818877292,384300
1983-03-21,1.8769432306289673,1.885552880944035,1.864028385662506,1.876943230628967,801900
1983-03-22,1.8812479972839355,1.902772640539167,1.868333447806869,1.8812479972839358,1656000
1983-03-23,1.8812479972839355,1.902772640539167,1.8769432459899433,1.8855528963754729,1139400
1983-03-24,1.9286020994186401,1.9286020994186401,1.8941629055375921,1.898467804772723,1313100
1983-03-25,1.9286020994186401,1.954431790424526,1.915687549510797,1.9286020994186401,1170000
1983-03-28,1.9286020994186401,1.9415169449215832,1.9199923009483781,1.9286020994186401,657000
1983-03-29,1.9372133016586304,1.9501281555347851,1.9242984477824758,1.9242984477824758,528300
1983-03-30,1.9587371349334717,1.9587371349334717,1.9372126322405734,1.9372126322405734,1038600
1983-03-31,1.9544322490692139,1.9931764990750178,1.9501273488238562,1.9931764990750178,906300
1983-04-04,1.9587371349334717,1.9630420354720512,1.9458225811153274,1.950127481653907,413100
1983-04-05,1.9372133016586304,1.9673476158418182,1.9372133016586306,1.9630427138156485,1575900
1983-04-06,1.980260968208313,1.9888709135299079,1.9372118327904728,1.9372118327904728,988200
1983-04-07,1.9974809885025024,1.9974809885025022,1.9673465429553967,1.9888713369430557,418500
1983-04-08,1.988872766494751,2.0147021831313205,1.9716530076060335,1.9974824242426028,545400
1983-04-11,2.010396718978882,2.010396718978882,1.984567309554872,1.9888722111255401,799200
1983-04-12,2.010396718978882,2.0276164730591852,1.9974818664692469,2.0017867680399153,1007100
1983-04-13,2.001786231994629,2.0233110296792454,1.997481331576742,2.019005981463768,840600
1983-04-14,2.0319206714630127,2.0319206714630127,1.9974811752205441,2.001786075301458,748800
1983-04-15,2.040530204772949,2.066359899346562,2.0276156530812837,2.040530204772949,582300
1983-04-18,2.0147013664245605,2.0233113162775087,2.0060914165716124,2.019006267452229,480600
1983-04-19,1.988872766494751,2.010397280358559,1.963043054262839,1.9845678637219895,990900
1983-04-20,1.9931758642196655,2.027615203010684,1.9845660664712954,1.9974806152963132,442800
1983-04-21,1.988872766494751,2.023312136474515,1.988872766494751,2.019007085904082,1743300
1983-04-22,1.9974809885025024,2.0147007350140904,1.9888713369430557,1.9974809885025022,902700
1983-04-25,1.9156880378723145,1.9673468418631352,1.9156880378723145,1.9415174398677248,1279800
1983-04-26,1.9027726650238037,1.911382611115215,1.8726383709952787,1.8941628667299395,2235600
1983-04-27,1.8812479972839355,1.919992236905316,1.868333447806869,1.8941628423560923,1557900
1983-04-28,1.8984676599502563,1.8984676599502563,1.8769431654165731,1.8898577143392443,1274400
1983-04-29,1.9027726650238037,1.907077711968283,1.876943270142211,1.8941628667299395,1123200
1983-05-02,1.9097498655319214,1.914110008637424,1.9010297290151215,1.9097498655319216,765900
1983-05-03,1.9141099452972412,1.9184702379526615,1.8923093801853406,1.905389659374801,1225800
1983-05-04,1.922829270362854,1.935909841385888,1.914108839782794,1.9271894108058276,929700
1983-05-05,1.9925923347473145,2.005672910152895,1.9359104899978425,1.9707917749224504,1287000
1983-05-06,1.9838727712631226,2.0056736383919804,1.9838727712631226,2.0056736383919804,2246400
1983-05-09,1.9969522953033447,2.0143930097215206,1.983871722066178,1.983871722066178,528300
1983-05-10,2.0100350379943848,2.0231153259609784,1.9838738632839952,1.9838738632839952,867600
1983-05-11,1.9795122146606445,2.0056730681442265,1.9707919301661174,2.001312925896963,1536300
1983-05-12,1.9882338047027588,1.9882338047027588,1.9664330775099024,1.979513663519901,651600
1983-05-13,1.9925923347473145,2.005672910152895,1.9838720509397034,1.988232192843509,751500
1983-05-16,1.9707914590835571,1.996952306313855,1.9533505948750796,1.996952306313855,535500
1983-05-17,1.962071180343628,1.9664313218894858,1.9446304644660448,1.9577110387977699,1198800
1983-05-18,2.0013136863708496,2.0100341238732082,1.9577120976359854,1.9577120976359854,548100
1983-05-19,1.962071180343628,1.9925921711646333,1.962071180343628,1.9925921711646333,826200
1983-05-20,1.9707914590835571,1.9795117414936565,1.9533505948750796,1.9533505948750796,707400
1983-05-23,1.9707914590835571,1.9795117414936565,1.9533505948750796,1.966431168184368,451800
1983-05-24,2.0928761959075928,2.0928761959075928,1.970791773600441,1.9751519155013217,891900
1983-05-25,2.0841562747955322,2.10159684668677,2.0579954169586756,2.0928767104353514,1543500
1983-05-26,2.036193370819092,2.0710744943604227,2.036193370819092,2.0710744943604227,963900
1983-05-27,1.9969522953033447,2.0361937156265673,1.9969522953033447,2.0361937156265673,1069200
1983-05-31,1.9925923347473145,2.010033201750864,1.9707917749224504,1.9969526263452837,493200
1983-06-01,1.9707914590835571,1.975151600288607,1.9533505948750796,1.966431168184368,1384200
1983-06-02,1.9533514976501465,1.9664320770048502,1.9359110744636954,1.9620719337846853,3365100
1983-06-03,1.9402714967727661,1.948991634773193,1.9228307716892212,1.9446314909258644,1042200
1983-06-06,1.922829270362854,1.935909841385888,1.9053885588968469,1.9315497009429146,2364300
1983-06-07,1.9141099452972412,1.9271905238751017,1.8923093801853406,1.9184702379526615,1107900
1983-06-08,1.901029109954834,1.9141093853176125,1.901029109954834,1.901029109954834,1331100
1983-06-09,1.9053888320922852,1.9184694049908169,1.892308558582023,1.9097489731604174,490500
1983-06-10,1.901029109954834,1.9184696766974136,1.887948535203743,1.9053891019463227,779400
1983-06-13,1.901029109954834,1.9141093853176125,1.896668968269189,1.901029109954834,1012500
1983-06-14,1.8879497051239014,1.909750427061545,1.8879497051239014,1.9053902826740163,954000
1983-06-15,1.892309546470642,1.9010298331593714,1.874868673704758,1.8792289667433357,1074600
1983-06-16,1.9271906614303589,1.9620719573040093,1.9010298017957794,1.944631234520079,1851300
1983-06-17,1.9359114170074463,1.9402715609991033,1.9228308353382402,1.9271909793298971,808200
1983-06-20,1.9359114170074463,1.9402715609991033,1.9184706913465834,1.9271909793298971,1207800
1983-06-21,1.9489911794662476,1.9533513222949963,1.905389601484565,1.927190465322504,3070800
1983-06-22,1.9446320533752441,1.9664329286116236,1.9402720579610966,1.9533523435920863,1511100
1983-06-23,1.9925923347473145,1.9969526263452837,1.9271900564960678,1.9359104899978425,4668300
1983-06-24,2.057995080947876,2.06671521577555,1.9795122208628761,1.98823235569055,463500
1983-06-27,2.0449142456054688,2.079795528971426,2.0449142456054688,2.057994820426551,648000
1983-06-28,1.9969522953033447,2.044913997988586,1.9969522953033447,2.044913997988586,1015200
1983-06-29,1.9882338047027588,1.9969542452741864,1.9707933726427587,1.9882338047027588,992700
1983-06-30,2.0056722164154053,2.0056722164154053,1.9664308031601165,1.9882315051385482,951300
1983-07-01,1.9838727712631226,1.9969533514181244,1.9795127774704127,1.9969533514181244,1348200
1983-07-05,1.9882338047027588,1.9882338047027588,1.9664330775099024,1.9751535180813298,939600
1983-07-06,1.9882338047027588,1.9969542452741864,1.9707933726427587,1.9838736592641875,1837800
1983-07-07,1.9707914590835571,2.0013124475189046,1.9707914590835574,1.9882318742096161,1852200
1983-07-08,1.9533514976501465,1.975152513139389,1.9533514976501465,1.970792369919224,761400
1983-07-11,1.9315502643585205,1.9664313980768169,1.9315502643585205,1.9533508232382986,972000
1983-07-12,1.918470025062561,1.948991022404227,1.918470025062561,1.9315506021888869,993600
1983-07-13,1.918470025062561,1.9315506021888869,1.909749590413616,1.909749590413616,781200
1983-07-14,1.918470025062561,1.9271903100173227,1.9010294551530376,1.918470025062561,1941300
1983-07-15,1.9271906614303589,1.944631234520079,1.8966696585233493,1.9097499386464287,630900
1983-07-18,1.922829270362854,1.9271894108058276,1.914108839782794,1.9184691299198806,729000
1983-07-19,1.962071180343628,1.962071180343628,1.9228297567367554,1.9228297567367554,500400
1983-07-20,1.9969522953033447,1.9969522953033447,1.9577108749801222,1.9707914482172888,2274300
1983-07-21,2.023113250732422,2.027473392146928,1.9795118365873585,2.0100329761830498,2130300
1983-07-22,2.0143933296203613,2.0231134636730554,2.0013127543059137,2.012213034142403,914400
1983-07-25,2.0449142456054688,2.075435387262451,1.996952537112586,2.005672820530536,460800
1983-07-26,2.023113250732422,2.057994681436766,2.014393117597556,2.0449141074991,1023300
1983-07-27,2.036193370819092,2.053634082283871,2.0187528090484266,2.0492739418412045,1396800
1983-07-28,2.027475357055664,2.0449160893103584,2.0231152114155635,2.040555943670258,1423800
1983-07-29,1.9882338047027588,2.036195703915613,1.9882338047027588,2.0274752633441855,2484000
1983-08-01,1.9952939748764038,2.0129512237243112,1.982050773018766,1.986465123119558,2790000
1983-08-02,2.012953996658325,2.03502608067809,1.9997110796685005,2.0041254358502654,994500
1983-08-03,2.0482676029205322,2.061510814003465,2.0173669791341786,2.0173669791341786,717300
1983-08-04,2.0482676029205322,2.06592516717932,1.999709717986125,2.0482676029205322,1464300
1983-08-05,2.035026788711548,2.0526840680265184,2.035026788711548,2.0394411464291715,1008900
1983-08-08,2.0261967182159424,2.0482684936940347,2.0173678564692725,2.0350255799626122,697500
1983-08-09,2.043853998184204,2.0570969100238434,2.0350252892541705,2.0350252892541705,666900
1983-08-10,2.039440155029297,2.0526830701890812,2.0350257994575527,2.0482687146173366,953100
1983-08-11,2.039440155029297,2.0526830701890812,2.0350257994575527,2.0482687146173366,1260000
1983-08-12,2.0482676029205322,2.0570963092722425,2.030610190217111,2.043853401300044,573300
