Price,Close,High,Low,Open,Volume
Ticker,COF,COF,COF,COF,COF
Date,,,,,
1994-12-29,3.7401058673858643,3.7693256691441337,3.740105867385864,3.7693256691441337,190800
1994-12-30,3.7401058673858643,3.740105867385864,3.740105867385864,3.740105867385864,15900
1995-01-03,3.7401058673858643,3.7693256691441337,3.6816669326524094,3.7693256691441337,93300
1995-01-04,3.7693283557891846,3.7693283557891846,3.7108893794024778,3.7401085332040505,45300
1995-01-05,3.7693283557891846,3.798548178374319,3.7108893794024778,3.7693283557891846,54300
1995-01-06,3.6816697120666504,3.710889535883932,3.6524498882493694,3.710889535883932,294000
1995-01-09,3.6816697120666504,3.710889535883932,3.6816697120666504,3.710889535883932,24000
1995-01-10,3.710887908935547,3.710887908935547,3.6816680979289798,3.6816680979289798,19200
1995-01-11,3.6816697120666504,3.6816697120666504,3.6816697120666504,3.6816697120666504,10800
1995-01-12,3.6816697120666504,3.6816697120666504,3.6816697120666504,3.6816697120666504,76200
1995-01-13,3.6816697120666504,3.6816697120666504,3.623230733215678,3.6816697120666504,84600
1995-01-16,3.7401058673858643,3.7693256691441337,3.7108867344106793,3.7108867344106793,834300
1995-01-17,3.7401058673858643,3.740105867385864,3.740105867385864,3.740105867385864,186300
1995-01-18,3.6816697120666504,3.740108690917623,3.6524498882493694,3.740108690917623,60900
1995-01-19,3.6524484157562256,3.681668227793471,3.6524484157562256,3.681668227793471,48600
1995-01-20,3.6232285499572754,3.652447687384314,3.6232285499572754,3.652447687384314,43500
1995-01-23,3.6232285499572754,3.652447687384314,3.5940087437470503,3.652447687384314,115200
1995-01-24,3.6524484157562256,3.6524484157562256,3.6524484157562256,3.6524484157562256,35100
1995-01-25,3.7693283557891846,3.827767332175892,3.652449734232209,3.652449734232209,83100
1995-01-26,3.7401058673858643,3.798545470902403,3.740105867385864,3.7693256691441337,92100
1995-01-27,3.7693283557891846,3.7693283557891846,3.7401085332040505,3.7693283557891846,24300
1995-01-30,3.7693283557891846,3.7693283557891846,3.7401085332040505,3.7693283557891846,70800
1995-01-31,3.783935308456421,3.7839353084564213,3.7401059393670297,3.7693257416876564,354000
1995-02-01,3.8277668952941895,3.8277668952941895,3.769327925577407,3.7985477448275407,133200
1995-02-02,3.9154274463653564,3.9446472787656233,3.8277686179483426,3.8277686179483426,306600
1995-02-03,3.9154274463653564,3.9154274463653564,3.8569884503486094,3.886208282748876,278700
1995-02-06,3.9154274463653564,3.9446472787656233,3.886208282748876,3.9154274463653564,227100
1995-02-07,3.886206865310669,3.9154260182698826,3.856987043567913,3.9154260182698826,361500
1995-02-08,3.973863363265991,4.003082499324806,3.8569848126812647,3.8862046175232354,494400
1995-02-09,4.061525821685791,4.149184647558263,4.032305990133712,4.032305990133712,214200
1995-02-10,4.0030837059021,4.090742478066257,3.973864561036285,4.090742478066257,137400
1995-02-13,3.9446442127227783,4.003083163316842,3.9154244030341134,4.003083163316842,516300
1995-02-14,3.8277668952941895,3.915425684261106,3.7985477448275407,3.915425684261106,1084800
1995-02-15,4.0030837059021,4.0030837059021,3.8277661615737837,3.8277661615737837,870000
1995-02-16,3.973863363265991,4.003082499324806,3.944643558424021,4.003082499324806,347700
1995-02-17,3.973863363265991,3.973863363265991,3.944643558424021,3.973863363265991,154200
1995-02-21,4.0030837059021,4.0030837059021,3.9446447473871133,3.973864561036285,644400
1995-02-22,4.061525821685791,4.090744984454104,4.003086158581632,4.003086158581632,874800
1995-02-23,4.061525821685791,4.119964816006184,4.061525821685791,4.090744984454104,1391700
1995-02-24,4.0030837059021,4.061523333200443,3.973864561036285,4.061523333200443,830700
1995-02-27,3.973863363265991,4.003082499324806,3.944643558424021,3.973863363265991,310500
1995-02-28,4.266058921813965,4.266058921813965,4.032302479276394,4.032302479276394,3169500
1995-03-01,4.529036045074463,4.558255856828055,4.2660597456420755,4.295279557395667,3259200
1995-03-02,4.645914554595947,4.6751343659174,4.529035978093439,4.558255789414892,2352900
1995-03-03,4.529036045074463,4.645914623305518,4.529036045074463,4.645914623305518,1156800
1995-03-06,4.412158012390137,4.49981677641919,4.382938201452688,4.441377154544291,1407900
1995-03-07,4.441378116607666,4.441378116607666,4.382939150857381,4.382939150857381,1043100
1995-03-08,4.47059965133667,4.529038639537355,4.47059965133667,4.47059965133667,774300
1995-03-09,4.47059965133667,4.47059965133667,4.441379822844479,4.47059965133667,480000
1995-03-10,4.412158012390137,4.470596965481741,4.382938201452688,4.441377154544291,770400
1995-03-13,4.412158012390137,4.441377154544291,4.412158012390137,4.441377154544291,583200
1995-03-14,4.529036045074463,4.529036045074463,4.412158135626722,4.4705970903505925,1176600
1995-03-15,4.529036045074463,4.587475668581647,4.499816902104184,4.529036045074463,1154700
1995-03-16,4.382938861846924,4.558256416320801,4.324499899950097,4.558256416320801,1067100
1995-03-17,4.353719711303711,4.441378501925822,4.324500560285339,4.324500560285339,1276500
1995-03-20,4.47059965133667,4.47059965133667,4.324501846443109,4.353721006151603,735000
1995-03-21,4.382938861846924,4.558256416320801,4.382938861846924,4.470597639083862,1121100
1995-03-22,4.441378116607666,4.441378116607666,4.353719333590519,4.412158968124244,452700
1995-03-23,4.382938861846924,4.412158677187035,4.3537190465068125,4.412158677187035,672600
1995-03-24,4.382938861846924,4.470597639083862,4.3537190465068125,4.3537190465068125,1575600
1995-03-27,4.529036045074463,4.529036045074463,4.412158135626722,4.412158135626722,937500
1995-03-28,4.49981689453125,4.5582558491567715,4.470597082826833,4.49981689453125,741300
1995-03-29,4.441378116607666,4.558256716891676,4.441378116607666,4.499817751141391,1026900
1995-03-30,4.47059965133667,4.47059965133667,4.412160663135985,4.47059965133667,700200
1995-03-31,4.47059965133667,4.529038639537355,4.412160663135985,4.529038639537355,720300
1995-04-03,4.47059965133667,4.47059965133667,4.412160663135985,4.47059965133667,462300
1995-04-04,4.412158012390137,4.49981677641919,4.412158012390137,4.470596965481741,529800
1995-04-05,4.353719711303711,4.470598321727692,4.353719711303711,4.353719711303711,1110900
1995-04-06,4.382938861846924,4.412158677187035,4.382938861846924,4.382938861846924,546000
1995-04-07,4.266058921813965,4.412157283585232,4.266058921813965,4.412157283585232,1371000
1995-04-10,4.47059965133667,4.47059965133667,4.295282017950918,4.295282017950918,1105500
1995-04-11,4.47059965133667,4.558258468029546,4.441379822844479,4.441379822844479,620700
1995-04-12,4.645914554595947,4.70435350845555,4.558255789414892,4.558255789414892,2507400
1995-04-13,4.76279354095459,4.792012686007156,4.645914954394243,4.645914954394243,1372200
1995-04-17,4.76279354095459,4.8796714587315755,4.76279354095459,4.792012686007156,832800
1995-04-18,4.733573913574219,4.792012874764623,4.704354098587323,4.792012874764623,2180100
1995-04-19,4.616694927215576,4.821232277048439,4.5290361585419685,4.733573508374831,2268000
1995-04-20,4.675135612487793,4.762794401042043,4.587476823933543,4.616695974262639,2178300
1995-04-21,4.616694927215576,4.675134552186869,4.616694927215576,4.675134552186869,675000
1995-04-24,4.645914554595947,4.645914554595947,4.558255789414892,4.616694743274494,459300
1995-04-25,4.616694927215576,4.675134552186869,4.616694927215576,4.616694927215576,781500
1995-04-26,4.675135612487793,4.704354762816888,4.587476823933543,4.645915793375216,1323300
1995-04-27,4.704353332519531,4.704353332519531,4.645914380845461,4.675134191074135,456000
1995-04-28,4.704353332519531,4.76279295297688,4.645914380845461,4.704353332519531,1125900
1995-05-01,4.558255195617676,4.704352895626402,4.499816249370829,4.704352895626402,719400
1995-05-02,4.704353332519531,4.704353332519531,4.587475429171391,4.587475429171391,987900
1995-05-03,4.821232795715332,4.850452611344438,4.704354201982311,4.704354201982311,1772700
1995-05-04,4.781338691711426,4.898671703455152,4.6933385972099115,4.840005197583289,1530900
1995-05-05,4.8400068283081055,4.8693404268210125,4.752006704157049,4.752006704157049,762000
1995-05-08,4.8986735343933105,4.8986735343933105,4.81067340700069,4.81067340700069,460500
1995-05-09,5.0453410148620605,5.0453410148620605,4.928007284297177,4.928007284297177,986100
1995-05-10,5.074671745300293,5.1333389208583355,4.957338736959049,5.1333389208583355,856800
1995-05-11,5.0453410148620605,5.104007544450647,4.986673813885763,5.104007544450647,659700
1995-05-12,5.0453410148620605,5.104007544450647,5.0453410148620605,5.0453410148620605,769800
1995-05-15,4.986673831939697,5.074673962335032,4.8986737015443635,5.045341033128396,266700
1995-05-16,5.162673473358154,5.162673473358154,5.01600683075761,5.01600683075761,1050900
1995-05-17,5.1333394050598145,5.280006015014386,5.1333394050598145,5.162672324218239,894900
1995-05-18,5.016005992889404,5.104006098027814,4.957339479926304,5.104006098027814,648000
1995-05-19,4.8986735343933105,4.986673661785931,4.81067340700069,4.9573407335801845,368100
1995-05-22,4.986673831939697,4.986673831939697,4.8986737015443635,4.928007302138712,693900
1995-05-23,5.10400390625,5.221337553177928,4.957337351130514,4.957337351130514,1245900
1995-05-24,5.10400390625,5.13333748582879,5.045337418479652,5.10400390625,943800
1995-05-25,5.016005992889404,5.104006098027814,4.9866724007140935,5.104006098027814,497700
1995-05-26,5.0453410148620605,5.0453410148620605,5.016007414373912,5.0453410148620605,390300
1995-05-30,4.928005218505859,5.07467181668939,4.898671630314181,5.045338899885142,384600
1995-05-31,4.928005218505859,4.928005218505859,4.810671537126576,4.898671630314181,1002600
1995-06-01,5.0453410148620605,5.0453410148620605,4.752007024143706,4.840007154220441,3034800
1995-06-02,5.162673473358154,5.192007070433316,4.928006710919758,4.986673233682448,2133900
1995-06-05,5.162673473358154,5.250673593196007,5.133340547670626,5.133340547670626,860100
1995-06-06,5.074671745300293,5.192005425028958,5.074671745300293,5.1626718372499365,396000
1995-06-07,4.957339286804199,5.07467230815948,4.957339286804199,5.07467230815948,525000
1995-06-08,4.928005218505859,5.016005311693464,4.928005218505859,4.986671723501786,496800
1995-06-09,4.869338512420654,4.928005014993828,4.781338422867193,4.928005014993828,1050300
1995-06-12,4.8400068283081055,4.898673353946254,4.8400068283081055,4.8400068283081055,498600
1995-06-13,4.986673831939697,5.045341033128396,4.869340772337727,4.8986737015443635,620400
1995-06-14,4.957339286804199,5.045339388514407,4.957339286804199,5.045339388514407,522900
1995-06-15,5.016005992889404,5.104006098027814,4.957339479926304,5.045339585064714,807600
1995-06-16,5.10400390625,5.10400390625,4.957337351130514,5.016003838900862,1255500
1995-06-19,5.162673473358154,5.192007070433316,5.104006950595464,5.133340547670626,872100
1995-06-20,5.192004680633545,5.2800047599663165,5.162671097060179,5.22133826420691,1350000
1995-06-21,5.162673473358154,5.250673593196007,5.133340547670626,5.221340667508478,1056900
1995-06-22,5.1333394050598145,5.192005914764146,5.1333394050598145,5.1333394050598145,1039500
1995-06-23,5.162673473358154,5.192007070433316,5.104006950595464,5.162673473358154,268500
1995-06-26,5.0453410148620605,5.133341144938796,4.957340884785325,5.104007544450647,534900
1995-06-27,4.752007007598877,5.104007526680276,4.7226734072128576,5.104007526680276,1230300
1995-06-28,4.693339824676514,4.810672867106786,4.664006228375138,4.810672867106786,1972500
1995-06-29,4.752007007598877,4.840007137369226,4.664006877828528,4.693340478214547,1941300
1995-06-30,4.605340003967285,4.869340373531251,4.576006405775403,4.781340250343262,2285400
1995-07-03,4.634673595428467,4.664007197827071,4.576007062019014,4.576007062019014,416400
1995-07-05,4.722672939300537,4.722672939300537,4.576006294677275,4.605339892156985,1657200
1995-07-06,4.8986735343933105,4.928007133986747,4.781340478794943,4.781340478794943,1308600
1995-07-07,4.986673831939697,5.016007432534047,4.8986737015443635,4.957340902733062,766200
1995-07-10,5.250672340393066,5.250672340393066,5.016005633945811,5.045339224022021,1336200
1995-07-11,5.250672340393066,5.250672340393066,5.074672142710757,5.104005732786966,1636800
1995-07-12,5.338673114776611,5.51467333472955,5.30934019237616,5.338673114776611,1351200
1995-07-13,5.221340179443359,5.309340291055396,5.104006473498121,5.309340291055396,1132500
1995-07-14,5.016005992889404,5.192006203166225,4.957339479926304,5.192006203166225,963000
1995-07-17,5.074671745300293,5.1333389208583355,4.98667165335065,5.016005241129671,633000
1995-07-18,5.074671745300293,5.221339012807979,5.045338828908692,5.045338828908692,1637400
1995-07-19,5.10400390625,5.280004040948276,5.045337418479652,5.162670394020347,1749900
1995-07-20,5.280006408691406,5.338672922769911,5.162672709146864,5.162672709146864,1734000
1995-07-21,5.309340476989746,5.309340476989746,5.250673286268802,5.250673286268802,2566800
1995-07-24,5.338673114776611,5.368006708564621,5.280006598588152,5.338673114776611,581400
1995-07-25,5.4560065269470215,5.4560065269470215,5.30933990862063,5.338672829453396,1042800
1995-07-26,5.426671981811523,5.456005568880878,5.368005479060218,5.456005568880878,903900
1995-07-27,5.54400634765625,5.54400634765625,5.426672656185157,5.426672656185157,561600
1995-07-28,5.632007122039795,5.661340716262941,5.544007010757923,5.544007010757923,916800
1995-07-31,5.573340892791748,5.602673817142097,5.544007297053797,5.573340892791748,329700
1995-08-01,5.573340892791748,5.602673817142097,5.544007297053797,5.573340892791748,299100
1995-08-02,5.573340892791748,5.690673932968348,5.573340892791748,5.632007412880048,319200
1995-08-03,5.51467227935791,5.544005867532197,5.485339362571052,5.51467227935791,883200
1995-08-04,5.562945365905762,5.592379163830686,5.504078443736944,5.562945365905762,478200
1995-08-07,5.739547252655029,5.768981052870032,5.592379598942185,5.6218127254761034,205500
1995-08-08,5.592379093170166,5.710112936020218,5.562945295617142,5.710112936020218,324900
1995-08-09,5.562945365905762,5.651246085999504,5.533511567980837,5.6218122880745796,393300
1995-08-10,5.356909275054932,5.504077567571571,5.268608569017317,5.504077567571571,604800
1995-08-11,5.445209503173828,5.474643293829976,5.386342595542396,5.386342595542396,592200
1995-08-14,5.562945365905762,5.562945365905762,5.415777723643202,5.415777723643202,209100
1995-08-15,5.592379093170166,5.592379093170166,5.4746445766390925,5.562945295617142,392400
1995-08-16,5.886714935302734,5.9161487356624125,5.739547280866519,5.768981081226197,1821600
1995-08-17,5.975017070770264,6.122185433569189,5.945583937155475,6.063317818977121,1470300
1995-08-18,6.092750072479248,6.092750072479248,5.975015547001417,6.004449346791143,1061700
1995-08-21,6.092750072479248,6.2104845979570795,6.063316272689522,6.122183872268974,1090800
1995-08-22,6.063314437866211,6.09274822874896,6.0338813206643325,6.09274822874896,676500
1995-08-23,6.122183799743652,6.151616925503631,6.092750000302608,6.092750000302608,1199100
1995-08-24,6.092750072479248,6.122183872268974,6.063316272689522,6.122183872268974,627900
1995-08-25,6.092750072479248,6.122183872268974,6.063316272689522,6.122183872268974,852900
1995-08-28,5.945582866668701,6.122184331285781,5.886715262675592,6.122184331285781,965400
1995-08-29,6.004448890686035,6.004448890686035,5.9455819692592575,6.004448890686035,1081200
1995-08-30,6.151617527008057,6.151617527008057,6.063316793731955,6.063316793731955,1369500
1995-08-31,6.122183799743652,6.181050724944675,6.122183799743652,6.181050724944675,282900
1995-09-01,6.3576531410217285,6.3576531410217285,6.122184730729461,6.151617860965264,579900
1995-09-05,6.504818916320801,6.563686506987884,6.269350574695383,6.357651287015036,1095000
1995-09-06,6.416515827178955,6.622550970831739,6.387082716429074,6.475383396040163,1263900
1995-09-07,6.56368350982666,6.593116618039251,6.47538283782756,6.47538283782756,1010700
1995-09-08,6.651986598968506,6.76972042196132,6.534252102294784,6.563685894883442,522900
1995-09-11,6.740286827087402,6.769719943916728,6.651986129237702,6.681419246067028,602400
1995-09-12,6.710856914520264,6.740290722039102,6.651989973163836,6.740290722039102,901200
1995-09-13,6.769721508026123,6.769721508026124,6.651987666145298,6.710854587085711,590100
1995-09-14,6.94632625579834,6.94632625579834,6.769724735111253,6.769724735111253,888900
1995-09-15,6.82858943939209,6.975757085841045,6.769721841867669,6.887456363235462,1400700
1995-09-18,6.504818916320801,6.71085413629365,6.357651287015036,6.651987219307538,2009700
1995-09-19,6.387087345123291,6.5048212208054865,6.269352795759885,6.445954282964389,1443600
1995-09-20,6.504818916320801,6.534252711654343,6.239916779361841,6.357651287015036,1197000
1995-09-21,6.681416034698486,6.740283587424647,6.534248500244157,6.534248500244157,1110000
1995-09-22,6.681416034698486,6.681416034698486,6.5048147238810765,6.534248500244157,1347300
1995-09-25,6.475385665893555,6.651987087020825,6.41651807639716,6.651987087020825,332100
1995-09-26,6.475385665893555,6.5342525817089925,6.41651807639716,6.475385665893555,371100
1995-09-27,6.298782825469971,6.475384206803887,6.210482134803012,6.475384206803887,812100
1995-09-28,6.445950508117676,6.445950508117676,6.328216027701373,6.328216027701373,617100
1995-09-29,6.916890621185303,6.916890621185303,6.416519377415109,6.416519377415109,1134900
1995-10-02,6.740286827087402,6.887454432276615,6.740286827087402,6.887454432276615,481500
1995-10-03,6.651986598968506,6.7991542145499775,6.563685894883442,6.7991542145499775,651900
1995-10-04,6.622553825378418,6.6519876224959935,6.534253107706706,6.6519876224959935,233700
1995-10-05,6.769721508026123,6.769721508026124,6.593120071523868,6.622553868834583,282300
1995-10-06,6.710856914520264,6.76972385587669,6.651989973163836,6.76972385587669,124500
1995-10-09,6.56368350982666,6.7108510719316055,6.534249727933406,6.7108510719316055,152400
1995-10-10,6.387087345123291,6.445954282964389,6.328219733600982,6.445954282964389,426000
1995-10-11,6.416515827178955,6.445949611609559,6.328215147567866,6.387082716429074,308700
1995-10-12,6.445950508117676,6.5636849885339785,6.387083604749932,6.445950508117676,377400
1995-10-13,6.769721508026123,6.858022226277251,6.475386229643043,6.475386229643043,968400
1995-10-16,6.710856914520264,6.740290722039102,6.651989973163836,6.740290722039102,165300
1995-10-17,6.534251689910889,6.799153785447817,6.4753847821296375,6.799153785447817,532200
1995-10-18,6.269346237182617,6.651982617063791,6.239912462213141,6.593115067124837,2778000
1995-10-19,6.387087345123291,6.445954282964389,6.269352795759885,6.328219733600982,1185900
1995-10-20,6.239916801452637,6.387085104960384,6.210483679695867,6.35765130952264,1298700
1995-10-23,6.269346237182617,6.3576468884105415,6.239912462213141,6.239912462213141,787500
1995-10-24,6.181048393249512,6.387083564251432,6.181048393249511,6.298782872919296,788100
1995-10-25,5.975017070770264,6.210486181776047,5.710114826149692,6.1810523744800125,2077500
1995-10-26,6.004448890686035,6.092749609666712,5.798413655170781,5.975015093132135,821400
1995-10-27,6.181048393249512,6.181048393249511,5.798411839583318,5.857279416258617,1077600
1995-10-30,5.975017070770264,6.1810523744800125,5.945583937155475,6.1810523744800125,276300
1995-10-31,5.768978118896484,6.06331327662988,5.651243651594681,5.975012594573713,730200
1995-11-01,6.033885478973389,6.033885478973389,5.7101155771766825,5.79841633699736,780000
1995-11-02,6.210483074188232,6.210483074188232,5.886713376982759,5.945580962118795,402300
1995-11-03,6.229378700256348,6.347470732707907,6.199855354278154,6.199855354278154,696300
1995-11-06,6.288424968719482,6.288424968719482,6.199855602962869,6.229378950125286,782400
1995-11-07,6.258902549743652,6.288425901284341,6.229379873933699,6.288425901284341,500700
1995-11-08,6.376994609832764,6.406517958269989,6.258901891814529,6.288425240251753,258300
1995-11-09,6.406518459320068,6.495087835828039,6.317949082812098,6.317949082812098,607500
1995-11-10,6.288424968719482,6.376994334476095,6.288424968719482,6.347470987313678,183000
1995-11-13,6.258902549743652,6.288425901284341,6.199856522393012,6.229379873933699,274200
1995-11-14,6.140810012817383,6.199856035531263,6.140810012817383,6.199856035531263,276600
1995-11-15,5.934146404266357,6.140808444583813,5.875100396631588,6.111285102901173,607800
1995-11-16,6.0227179527282715,6.1112873343860405,5.934148571070503,5.934148571070503,270300
1995-11-17,5.963671684265137,6.022717711091081,5.904624981708464,6.022717711091081,361500
1995-11-20,5.816053867340088,5.993192570667507,5.786531200605869,5.993192570667507,677100
1995-11-21,5.638916969299316,5.816055729337313,5.609394293113479,5.786533053151476,430800
1995-11-22,5.550346374511719,5.668439080601107,5.520823704787318,5.668439080601107,1599300
1995-11-24,5.638916969299316,5.668440321215897,5.550347589280318,5.579870941196899,863700
1995-11-27,5.579869270324707,5.668438623821925,5.550345927248788,5.638915280746005,609900
1995-11-28,5.550346374511719,5.579869719966715,5.4617770138773265,5.579869719966715,602100
1995-11-29,5.609394073486328,5.757009475828092,5.579870722725689,5.579870722725689,1827600
1995-11-30,5.963671684265137,5.963671684265137,5.816055603604183,5.845578954882519,601200
1995-12-01,6.052238464355469,6.199853805919599,5.9046224470609,5.9046224470609,543300
1995-12-04,6.229378700256348,6.288424716482128,6.0522399758484005,6.081762646095987,550500
1995-12-05,6.317950248718262,6.317950248718262,6.199857499671383,6.229380855865813,776400
1995-12-06,6.170331001281738,6.34746969678007,6.1112849946924594,6.31794703135068,644100
1995-12-07,6.081762313842773,6.170331671208108,5.9636702878427075,6.170331671208108,351300
1995-12-08,5.993194103240967,6.0817634775535465,5.993194103240967,6.0817634775535465,366900
1995-12-11,6.0227179527282715,6.052241305191114,5.963671923533345,6.0227179527282715,168000
1995-12-12,5.9046244621276855,5.993193832438254,5.8751017891779425,5.963671159488511,154200
1995-12-13,5.875102519989014,5.993194577938938,5.816055815283297,5.934148548963976,381300
1995-12-14,5.550346374511719,5.875101147324888,5.432254344152926,5.875101147324888,1485600
1995-12-15,5.579869270324707,5.697961966897845,5.550345927248788,5.550345927248788,935100
1995-12-18,5.461775779724121,5.579868459129064,5.373206439103025,5.579868459129064,987000
1995-12-19,5.638916969299316,5.638916969299316,5.4027321811589015,5.4027321811589015,906900
1995-12-20,5.520826816558838,5.638918913479332,5.43225740600298,5.638918913479332,1534800
1995-12-21,5.638916969299316,5.697963673132477,5.491301561177901,5.520824913094481,1581900
1995-12-22,5.727484703063965,5.845577401056089,5.6684386919331775,5.697962035363846,900300
1995-12-26,5.727484703063965,5.786531389925302,5.697962035363846,5.697962035363846,286200
1995-12-27,5.697960376739502,5.7570063706825385,5.697960376739502,5.727483035845844,464100
1995-12-28,5.579869270324707,5.697961966897845,5.579869270324707,5.668438623821925,632100
1995-12-29,5.638916969299316,5.638916969299316,5.550347589280318,5.579870941196899,798900
1996-01-02,5.520826816558838,5.609396227114696,5.520826816558838,5.609396227114696,477300
1996-01-03,5.757007122039795,5.816053123689031,5.609391780051485,5.609391780051485,371400
1996-01-04,5.579869270324707,5.816053987740441,5.579869270324707,5.757007977319143,593700
1996-01-05,5.609394073486328,5.638916748516251,5.550347371965049,5.550347371965049,549000
1996-01-08,5.697960376739502,5.697960376739502,5.609391047959771,5.609391047959771,157500
1996-01-09,5.638916969299316,5.786533053151476,5.609394293113479,5.697963673132477,522600
1996-01-10,5.314162254333496,5.57987036705017,5.314162254333496,5.57987036705017,802200
1996-01-11,5.432253360748291,5.461776025128183,5.373206680527561,5.373206680527561,1362600
1996-01-12,5.284640312194824,5.40273306341472,5.255117631187991,5.3732097066770335,1610400
1996-01-15,5.166548728942871,5.314164175233495,5.137025369392379,5.314164175233495,1642200
1996-01-16,5.255115985870361,5.314162005128239,5.196069290881841,5.196069290881841,680400
1996-01-17,5.638916969299316,5.697963673132477,5.284639449223323,5.284639449223323,2289000
1996-01-18,5.786530017852783,5.845576014982885,5.727483344992293,5.845576014982885,1306800
1996-01-19,5.9046244621276855,5.934147810808098,5.757009070186961,5.786532418867374,1419000
1996-01-22,6.052238464355469,6.081761127230032,5.934145785665902,5.934145785665902,1104000
1996-01-23,6.170331001281738,6.170331001281738,6.081761653532572,6.081761653532572,1107600
1996-01-24,5.9046244621276855,6.111286551429235,5.727485721506548,6.111286551429235,2760600
1996-01-25,6.288424968719482,6.288424968719482,6.022716871449645,6.081762890043842,1086900
1996-01-26,6.199855804443359,6.317948521200119,6.052240415295404,6.317948521200119,1248900
1996-01-29,6.140810012817383,6.2293793847535435,6.052240640881221,6.2293793847535435,431700
1996-01-30,6.140810012817383,6.140810012817383,6.081763314372821,6.111286663595101,403800
1996-01-31,6.347472667694092,6.37699602267229,6.0817645000827465,6.111287855060945,1879500
1996-02-01,6.317950248718262,6.37699628537628,6.229380855865813,6.37699628537628,1199400
1996-02-02,6.455341815948486,6.6034005714991295,6.307283738154971,6.307283738154971,2105400
1996-02-05,6.277673721313477,6.36650873000073,6.248062503589279,6.36650873000073,525900
1996-02-06,6.159228801727295,6.277675053269905,6.070393774191601,6.24806382926299,816300
1996-02-07,6.2184529304504395,6.336899878854404,6.1888410239100535,6.2184529304504395,690600
1996-02-08,6.277673721313477,6.307285616795005,6.248062503589279,6.277673721313477,614700
1996-02-09,6.366513252258301,6.425737085289191,6.277678180469777,6.277678180469777,635700
1996-02-12,6.307287693023682,6.396122730953593,6.218452655093771,6.336899598252836,545400
1996-02-13,6.544179916381836,6.633014940937958,6.218451718928539,6.27767484271347,1220100
1996-02-14,6.544179916381836,6.633014940937958,6.484956792596905,6.484956792596905,671100
1996-02-15,6.366513252258301,6.573795312350795,6.336902013500667,6.455348324046825,500400
1996-02-16,6.3369011878967285,6.396124335453913,6.307289275239275,6.307289275239275,563100
1996-02-20,6.159228801727295,6.277675053269905,6.129616899962906,6.277675053269905,423600
1996-02-21,6.188841342926025,6.2776763893687795,6.129618204550061,6.129618204550061,476400
1996-02-22,6.3369011878967285,6.396124335453913,6.218454215024638,6.307289275239275,579000
1996-02-23,6.455341815948486,6.455341815948486,6.307283738154971,6.307283738154971,695100
1996-02-26,6.396126747131348,6.484961840841505,6.336903577243902,6.484961840841505,580800
